beta	a	b	lmax	sigmaT/((4 pi)/k^2)	DeltasigmaT	delta_lmax	counter
0.17378008287493762	28.771996866857833	0.003475601657498753	10	1.1358753578773036e-7	0.00001649308403653521	-5.676322661447767e-6	10
0.20892961308540386	23.931504616131924	0.004178592261708078	10	1.6429943450086947e-7	0.000017908787421994408	-5.5607596711931075e-6	10
0.25118864315095796	19.905358527674863	0.00502377286301916	10	2.3729719185317332e-7	8.57760871752411e-6	-5.555629631364394e-6	10
0.3019951720402016	16.556556074129556	0.006039903440804033	10	3.4274734354993277e-7	0.00003318382799993218	-5.306346583234483e-6	10
0.3630780547701014	13.771143516690827	0.00726156109540203	10	4.950491481885232e-7	5.91104649694689e-6	-5.3911704639675855e-6	10
0.4365158322401661	11.454338263838862	0.008730316644803324	10	7.14921065452892e-7	8.261590935968683e-6	-5.291552296585998e-6	10
0.5248074602497729	9.52730358981623	0.01049614920499546	10	1.0323619923931415e-6	0.000013828721290150344	-5.099627352426933e-6	10
0.6309573444801936	7.924465962305563	0.012619146889603874	10	1.4895166586502955e-6	1.1294299816964205e-6	-5.525668726641493e-6	10
0.7585775750291835	6.591283692782037	0.015171551500583674	10	2.1485831156619617e-6	8.012079872881573e-7	-5.527731596189423e-6	10
0.9120108393559097	5.482390980715925	0.018240216787118197	10	3.0965996943796453e-6	1.2643636294637721e-6	-5.078185507246835e-6	10
1.096478196143185	4.560054196779548	0.021929563922863705	10	4.460980651841005e-6	1.1899153448397103e-6	-5.457000387875372e-6	10
1.3182567385564075	3.7928878751459174	0.026365134771128153	10	6.421573128573901e-6	1.7044096195294185e-6	-5.09461005918354e-6	10
1.584893192461114	3.154786722400965	0.03169786384922229	10	9.233758151237007e-6	2.2020295110361406e-7	-5.5339361783050846e-6	10
1.9054607179632483	2.6240373012488614	0.038109214359264974	10	0.000013267473366355996	1.8498359069453862e-7	-5.286076973996937e-6	10
2.2908676527677723	2.1825791612008305	0.045817353055355454	10	0.000019038438451324197	8.419438718769273e-8	-5.2833575990462735e-6	10
2.7542287033381663	1.8153902738505068	0.055084574066763335	10	0.000027279797524008796	5.327195100326447e-8	-5.3182521130127265e-6	10
3.311311214825911	1.5099758602010078	0.06622622429651824	10	0.00003901894337791744	1.4420497882687463e-7	-5.495238357657751e-6	10
3.981071705534973	1.2559432157547898	0.07962143411069948	10	0.00005569894981606322	7.49540691718388e-8	-5.223030449711256e-6	10
4.786300923226385	1.0446480654270194	0.09572601846452772	10	0.00007930963762562147	7.4021601982894315e-9	-5.509279282166765e-6	10
5.754399373371572	0.8689004143746872	0.11508798746743147	10	0.00011260486624696803	8.26836926905078e-14	-5.70818669284877e-6	10
6.918309709189363	0.7227198853729639	0.1383661941837873	10	0.000159369992231071	2.806706173566758e-8	-5.35315962672907e-6	10
8.317637711026709	0.6011322173087065	0.16635275422053422	10	0.00022461766671448698	4.089571552406384e-10	-5.675223436448894e-6	10
10.	0.5	0.20000000000000004	10	0.0003152051516220227	4.3752114497266425e-8	-5.193456412135261e-6	10
12.02264434617413	0.41588188555133543	0.24045288692348266	10	0.0004399442464304573	2.7454913689842006e-9	-5.1395159729746076e-6	10
14.45439770745928	0.3459154854594681	0.28908795414918564	10	0.0006103383961345406	5.59323119527128e-9	-5.196950347746754e-6	10
17.378008287493763	0.2877199686685783	0.34756016574987536	10	0.0008408980863834534	1.2141658236057898e-9	-5.511728493500566e-6	10
20.892961308540407	0.239315046161319	0.41785922617080823	10	0.0011495381404928082	2.386865220315396e-10	-5.572143710884551e-6	10
25.11886431509582	0.19905358527674843	0.5023772863019165	10	0.0015578191560999515	1.0740039518284813e-10	-5.7822691315312155e-6	10
30.199517204020193	0.16556556074129536	0.603990344080404	10	0.0020908455456079746	2.5017933523179694e-10	-5.615314325373345e-6	10
36.30780547701018	0.13771143516690815	0.7261561095402037	10	0.0027756945602885586	1.2765901139607466e-10	-5.602107070324797e-6	10
43.65158322401656	0.11454338263838873	0.8730316644803314	10	0.0036453496418517653	2.6830350369556383e-10	-5.118773531869687e-6	10
52.48074602497723	0.0952730358981624	1.0496149204995449	10	0.0047305642642174565	3.6910182304554344e-11	-5.548358069277778e-6	10
63.0957344480193	0.0792446596230557	1.2619146889603863	10	0.006062861248439962	3.1043019089765294e-10	-5.407464419950434e-6	10
75.85775750291836	0.06591283692782036	1.5171551500583675	10	0.007671918752267829	4.3827081520806755e-10	-5.402802238252968e-6	10
91.20108393559097	0.054823909807159246	1.8240216787118197	10	0.009584175355175745	1.1698218802952493e-10	-5.465734269926046e-6	10
109.64781961431851	0.04560054196779548	2.1929563922863706	10	0.011817150860866807	5.215618757357076e-10	-5.217653291399407e-6	10
131.82567385564073	0.03792887875145918	2.636513477112815	10	0.014398976813111714	9.342824384763173e-11	-5.696027381194813e-6	10
158.48931924611142	0.031547867224009644	3.169786384922229	10	0.01733729023787316	4.105761681536493e-10	-5.364479437376502e-6	10
190.54607179632484	0.02624037301248861	3.8109214359264976	10	0.02064119228407144	5.321385509893934e-10	-5.097463245257375e-6	10
229.08676527677747	0.02182579161200828	4.58173530553555	10	0.024308911388505425	1.704361145589423e-10	-5.331065435988375e-6	10
275.4228703338169	0.018153902738505052	5.508457406676339	10	0.028361458357729182	3.1246414937255475e-11	-5.562320075037317e-6	10
331.1311214825914	0.015099758602010066	6.6226224296518295	10	0.03278890596801062	1.1415866538165693e-10	-5.3406172034603344e-6	10
398.1071705534977	0.012559432157547885	7.962143411069956	10	0.03759053497240314	2.9419513120377904e-10	-5.387001521051432e-6	10
478.630092322638	0.010446480654270203	9.572601846452763	10	0.04276414162482688	1.2156442989935947e-10	-5.020577081994463e-6	10
575.4399373371566	0.008689004143746881	11.508798746743134	10	0.048302351745940324	6.837077885246749e-11	-6.023410729347664e-6	10
691.8309709189363	0.00722719885372964	13.836619418378728	10	0.0542095896592397	1.7170468379536992e-10	-5.300168158249578e-6	10
831.7637711026708	0.006011322173087066	16.63527542205342	10	0.06047274207060526	6.171789953799242e-11	-5.260847983092776e-6	10
1000.	0.005	20.000000000000004	10	0.06708455348808019	1.4257714357262307e-10	-5.104465048706898e-6	10
1202.2644346174131	0.004158818855513354	24.04528869234827	10	0.074036686715766	3.9944475003462155e-12	-5.7010761611489395e-6	10
1445.439770745928	0.0034591548545946814	28.908795414918565	10	0.08131787108485042	5.069484497486049e-12	-5.459534797866519e-6	10
1737.8008287493763	0.002877199686685783	34.756016574987534	10	0.08892197567291922	5.259396167186707e-11	-5.078659192253237e-6	10
2089.2961308540407	0.0023931504616131905	41.78592261708082	10	0.09683459988534604	9.706680972886704e-13	-5.7652348295029516e-6	10
2511.886431509582	0.0019905358527674845	50.237728630191654	10	0.10504444611429226	5.5271657962954833e-11	-5.195441802929642e-6	10
3019.951720402019	0.001655655607412954	60.39903440804039	10	0.11353949196297271	9.803893026615395e-11	-5.320760281970224e-6	10
3630.7805477010174	0.0013771143516690817	72.61561095402037	10	0.12230745756024242	6.545627417344664e-11	-4.909534891694365e-6	10
4365.158322401666	0.0011454338263838849	87.30316644803334	10	0.13133575901281444	1.5325866761693323e-11	-5.400684182089628e-6	10
5248.074602497723	0.000952730358981624	104.96149204995449	10	0.14061185194415804	2.4274804228431776e-11	-5.515308104796012e-6	10
6309.57344480193	0.0007924465962305569	126.19146889603863	10	0.15012324891927709	1.2633024797405238e-11	-4.991530619477993e-6	10
7585.775750291836	0.0006591283692782036	151.71551500583675	10	0.15985758572414296	6.979801019105146e-13	-5.6487314141575935e-6	10
9120.108393559096	0.0005482390980715926	182.40216787118194	11	0.16980288745203023	5.7611291512095514e-11	-5.927898395673678e-6	10
10964.78196143185	0.0004560054196779548	219.29563922863704	11	0.17994752621015206	6.545639798207887e-11	-5.64916739166919e-6	10
13182.567385564074	0.00037928878751459176	263.6513477112815	11	0.19028010497430378	1.8767531531514144e-11	-6.182759397019386e-6	10
15848.93192461114	0.0003154786722400965	316.9786384922229	11	0.2007900417978068	2.2110734687684915e-11	-5.92894308252113e-6	10
19054.607179632483	0.00026240373012488614	381.09214359264973	11	0.2114673877049321	5.1379884120180676e-11	-5.8380514153740105e-6	10
22908.676527677748	0.0002182579161200828	458.17353055355505	11	0.22230235847088792	2.761619260594575e-11	-5.598366839673354e-6	10
27542.28703338169	0.0001815390273850505	550.8457406676339	11	0.23328639225433745	1.064696027366193e-11	-5.896847857082832e-6	10
33113.11214825915	0.00015099758602010063	662.2622429651831	11	0.24441130766442945	4.866085888150449e-13	-6.122271439278112e-6	10
39810.71705534977	0.00012559432157547884	796.2143411069956	11	0.255669631581523	2.294965048781859e-13	-6.09459941655671e-6	10
47863.0092322638	0.00010446480654270205	957.2601846452762	11	0.26705480026103506	6.358568033658878e-12	-5.555897014060635e-6	10
57543.993733715666	0.0000868900414374688	1150.8798746743134	11	0.2785610021884951	2.060975598756868e-11	-5.7791898760900995e-6	10
69183.09709189362	0.0000722719885372964	1383.6619418378727	11	0.2901830332023762	3.024788574248442e-12	-6.090785819127354e-6	10
83176.37711026709	0.00006011322173087065	1663.5275422053421	11	0.30191654962123504	5.1698476028781265e-12	-5.834269452213777e-6	10
100000.	0.00005	2000.0000000000005	11	0.3137579361288058	2.4003564668197562e-11	-5.873531058458226e-6	10
