beta	a	b	lmax	sigmav/((4 pi)/k^2)	Deltasigmav	delta_lmax	counter
0.001	100.	0.05	17	0.00006753026899268736	0.00016276905955433976	-0.00010738617742318882	10
0.001202264434617413	83.1763771102671	0.06011322173087065	17	0.00009758714831496628	0.00016162253055285509	-0.00012693775962895767	10
0.001445439770745928	69.18309709189363	0.0722719885372964	17	0.00014101485487717343	0.00016673637935182804	-0.00015094213383498717	10
0.0017378008287493763	57.543993733715666	0.08689004143746881	17	0.0002037624410386942	0.00016826742990561905	-0.0001796209115002176	10
0.0020892961308540386	47.863009232263856	0.10446480654270193	17	0.00029437233044679313	0.00016975411411368938	-0.000214209082372596	10
0.0025118864315095794	39.810717055349734	0.12559432157547898	17	0.0004252300131899722	0.00017044759277671568	-0.0002554496787667523	10
0.003019951720402016	33.11311214825911	0.1509975860201008	17	0.0006141419736215033	0.00017015874693622745	-0.0003053487214157614	10
0.003630780547701014	27.542287033381662	0.1815390273850507	17	0.0008868363812719997	0.00017064229245420396	-0.0003654167022667686	10
0.004365158322401661	22.908676527677724	0.21825791612008305	17	0.0012803411816612916	0.00017367017624251346	-0.00043830465378540996	10
0.005248074602497723	19.054607179632484	0.26240373012488616	17	0.0018480205231973482	0.00017385088778746154	-0.0005250375434037967	10
0.00630957344480193	15.84893192461114	0.3154786722400965	17	0.002666590117383423	0.00016189055010173457	-0.0006210700642435157	10
0.007585775750291836	13.182567385564074	0.3792887875145918	17	0.003846333201685217	0.0001645954228596773	-0.0007462170531718727	10
0.009120108393559097	10.96478196143185	0.4560054196779548	17	0.005540855743894347	0.00017618755849031995	-0.0008971590543901882	10
0.01096478196143185	9.120108393559097	0.5482390980715925	17	0.007982482678261928	0.00017684866191050808	-0.0010784088298142753	10
0.013182567385564075	7.585775750291835	0.6591283692782037	17	0.011503736056492632	0.00017725517777819974	-0.0012961092184999258	10
0.015848931924611134	6.3095734448019325	0.7924465962305567	17	0.016546889508768408	0.00017782369565176874	-0.0015579531066628979	10
0.019054607179632473	5.248074602497725	0.9527303589816236	17	0.023676309050767293	0.00017968419072685455	-0.001872692892765523	10
0.022908676527677734	4.365158322401659	1.1454338263838868	17	0.03409854489735612	0.0001805526751418038	-0.0022511612267139052	10
0.02754228703338166	3.6307805477010135	1.3771143516690831	17	0.04881296773807666	0.00018205247871720068	-0.0027057745577433465	10
0.03311311214825911	3.0199517204020156	1.6556556074129556	17	0.06969442395389805	0.00018422777506396816	-0.003252556145562286	10
0.039810717055349734	2.5118864315095797	1.9905358527674868	17	0.09917977623634715	0.00018707403625158514	-0.003909584532598452	10
0.047863009232263824	2.0892961308540396	2.393150461613191	17	0.14053579620066978	0.00019071269689031214	-0.00469922955585842	10
0.057543993733715694	1.7378008287493756	2.8771996866857847	17	0.19804810132592685	0.00019551071055943714	-0.005648464545996541	10
0.06918309709189366	1.4454397707459274	3.459154854594683	17	0.2771679393856865	0.00020176589401597704	-0.006788974116844682	10
0.08317637711026708	1.2022644346174132	4.1588188555133545	17	0.3845621374177738	0.00020997354166728139	-0.008159528362145825	10
0.1	1.	5.	17	0.5278048660896039	0.00022089405627057513	-0.009806155111245217	10
0.12022644346174131	0.8317637711026709	6.011322173087065	17	0.7158374821039237	0.00023509690971630358	-0.011784030019360634	10
0.1445439770745928	0.6918309709189363	7.227198853729639	18	0.9573994485848434	0.00016901620358538685	-0.011303903483162847	10
0.17378008287493762	0.5754399373371567	8.689004143746882	18	1.2608368469581253	0.0001851967050926606	-0.013582794947580804	10
0.20892961308540386	0.47863009232263853	10.446480654270193	18	1.6343944746907613	0.00020610974936712218	-0.016319952231262345	10
