beta	a	b	lmax	sigmav/((4 pi)/k^2)	Deltasigmav	delta_lmax	counter
5.754399373371572	8.689004143746873	0.0011508798746743146	36	5.665886401974287e-10	0.005296465420894036	-0.000018973528727776167	10
6.918309709189363	7.227198853729639	0.0013836619418378727	39	6.94760888824009e-10	0.00524644137354184	-0.00002006848047334211	10
8.317637711026709	6.0113221730870645	0.001663527542205342	36	7.306627152022247e-10	0.005951321763969027	-0.000018544386264500796	10
10.	5.	0.002	22	4.505991431129743e-10	0.002223387309166404	-0.000010921226046214867	10
12.02264434617413	4.1588188555133545	0.0024045288692348264	20	5.704762157999794e-10	0.0005773756078098657	-0.00001088502203383813	10
14.45439770745928	3.4591548545946806	0.0028908795414918564	12	6.648985433511764e-10	0.004765896626287461	-6.540548373306702e-6	10
17.378008287493763	2.8771996866857834	0.003475601657498753	12	9.22576307512885e-10	0.0018548323764508328	-6.413671489787545e-6	10
20.892961308540407	2.3931504616131902	0.0041785922617080815	10	1.2734684156933773e-9	0.00046377521825803446	-5.6263821795784395e-6	10
25.11886431509582	1.990535852767485	0.005023772863019164	10	1.801562164616724e-9	0.0041157228375405365	-5.2542370832973284e-6	10
30.199517204020193	1.6556556074129538	0.006039903440804039	10	2.6139618157271206e-9	0.0019134735209281836	-5.3101768182249245e-6	10
36.30780547701018	1.3771143516690816	0.007261561095402036	10	3.679408298864014e-9	0.001057640587260408	-5.576560286502199e-6	10
43.65158322401656	1.1454338263838872	0.008730316644803313	10	5.280822729218363e-9	0.0008090212285349537	-5.884826009819544e-6	10
52.48074602497723	0.9527303589816241	0.010496149204995446	10	7.600641807126032e-9	0.001408946135234891	-5.231414443098172e-6	10
63.0957344480193	0.792446596230557	0.01261914688960386	10	1.0921929145702947e-8	0.00022543764718156652	-5.773065957474063e-6	10
75.85775750291836	0.6591283692782036	0.015171551500583674	10	1.5774182033751134e-8	0.000362584930384774	-5.263444830985509e-6	10
91.20108393559097	0.5482390980715925	0.018240216787118197	10	2.2775456309134025e-8	0.00036702539273777756	-5.265408579360891e-6	10
109.64781961431851	0.4560054196779548	0.0219295639228637	10	3.300383931106714e-8	0.00021419628898358307	-5.654786686267328e-6	10
131.82567385564073	0.37928878751459183	0.026365134771128146	10	4.765932728938532e-8	0.00009249343396163268	-5.0610200909151684e-6	10
158.48931924611142	0.31547867224009646	0.03169786384922228	10	6.919742669917464e-8	0.0002937034617492062	-4.9155568845116366e-6	10
190.54607179632484	0.26240373012488616	0.03810921435926497	10	1.0051251100191326e-7	0.00004966997514741119	-5.41485952467296e-6	10
229.08676527677747	0.2182579161200828	0.045817353055355496	10	1.4607824937393786e-7	0.000032237774625584335	-5.862919824594358e-6	10
275.4228703338169	0.1815390273850505	0.055084574066763384	10	2.1281486471767662e-7	0.000038983710177798136	-5.225981226197879e-6	10
331.1311214825914	0.15099758602010066	0.06622622429651828	10	3.1082141114632553e-7	6.629589031133762e-6	-5.777530764065921e-6	10
398.1071705534977	0.12559432157547887	0.07962143411069955	10	4.5534709234196557e-7	0.000026858340588381357	-5.294081943672771e-6	10
478.630092322638	0.10446480654270204	0.0957260184645276	10	6.691580970353051e-7	0.000011347449755235397	-5.495772446271637e-6	10
575.4399373371566	0.08689004143746883	0.11508798746743133	10	9.868345230006205e-7	0.000013117966081838234	-5.333820608080212e-6	10
691.8309709189363	0.0722719885372964	0.13836619418378726	10	1.4614570957016594e-6	8.66731394164495e-6	-5.07890124111539e-6	10
831.7637711026708	0.06011322173087065	0.16635275422053417	10	2.1778844918720714e-6	2.997073693488815e-7	-5.7087445339589605e-6	10
1000.	0.05	0.2	10	3.2678079331929488e-6	1.8112303168453486e-6	-5.342789764030724e-6	10
1202.2644346174131	0.04158818855513354	0.24045288692348263	10	4.945480352037964e-6	2.427128393126298e-6	-5.084033796295033e-6	10
1445.439770745928	0.034591548545946815	0.2890879541491856	10	7.571607560704275e-6	1.522114153457233e-6	-5.1382735497682674e-6	10
1737.8008287493763	0.028771996866857833	0.34756016574987525	10	0.000011762389429532424	5.489308869855334e-7	-5.375862053484072e-6	10
2089.2961308540407	0.0239315046161319	0.4178592261708082	10	0.000018628895199871254	5.016240748876985e-7	-5.414589449477749e-6	10
2511.886431509582	0.019905358527674846	0.5023772863019165	10	0.000030279506258177882	5.6786290418974726e-8	-5.476407100024523e-6	10
3019.951720402019	0.01655655607412954	0.6039903440804039	10	0.000051026888578936934	8.085457324919559e-8	-5.3905646026524684e-6	10
3630.7805477010174	0.013771143516690816	0.7261561095402035	10	0.00009064756025985782	9.094646327156686e-8	-5.285541135583275e-6	10
4365.158322401666	0.011454338263838848	0.8730316644803332	10	0.00017473753757251285	4.1197300525977805e-8	-5.604203093192221e-6	10
5248.074602497723	0.00952730358981624	1.0496149204995446	10	0.0003875072447848979	1.6404621635936983e-8	-5.3843293989073734e-6	10
6309.57344480193	0.007924465962305569	1.261914688960386	10	0.0011430993763644345	1.2782859066773353e-8	-4.855432813862712e-6	10
7585.775750291836	0.006591283692782037	1.5171551500583673	10	0.008023455768396921	2.549494350189728e-10	-5.520816178961491e-6	10
9120.108393559096	0.005482390980715926	1.8240216787118193	10	0.03219976468827504	2.0509667020104997e-10	-5.199124560403479e-6	10
10964.78196143185	0.004560054196779548	2.19295639228637	10	0.0022422431859209805	3.355220909043956e-9	-4.9387928066835e-6	10
13182.567385564074	0.0037928878751459175	2.636513477112815	10	0.0007108842819556559	2.0640526862820944e-8	-5.070858733877358e-6	10
15848.93192461114	0.0031547867224009647	3.1697863849222285	10	0.0002928296426555972	2.2340594262335756e-8	-5.4637275776096014e-6	10
19054.607179632483	0.0026240373012488614	3.8109214359264967	10	0.00010293064201811777	5.963654008610818e-8	-5.489079475162533e-6	10
22908.676527677748	0.0021825791612008283	4.58173530553555	10	6.278998242623655e-6	4.5807851744299225e-7	-5.381617345703503e-6	10
27542.28703338169	0.001815390273850505	5.508457406676338	10	0.00012647330812194538	1.1513617631940094e-8	-5.775885909678231e-6	10
33113.11214825915	0.0015099758602010063	6.62262242965183	10	0.007341639549186775	6.41546745378251e-10	-5.340855759700252e-6	10
39810.71705534977	0.0012559432157547886	7.962143411069954	10	0.004813337554847835	9.211557390766241e-10	-5.547418030319459e-6	10
47863.0092322638	0.0010446480654270204	9.572601846452761	10	0.0009322351554990235	2.1108281849164365e-9	-5.509538042450394e-6	10
57543.993733715666	0.000868900414374688	11.508798746743134	10	0.00028573225526878074	2.004814960790471e-8	-5.3577687428311605e-6	10
69183.09709189362	0.000722719885372964	13.836619418378724	10	1.5756530861666576e-6	9.69959011262354e-6	-4.902035779274436e-6	10
83176.37711026709	0.0006011322173087065	16.635275422053418	10	0.016621355146110777	4.2224653079764764e-10	-5.439894778467912e-6	10
100000.	0.0005	20.	10	0.0022216001213918703	1.6720719625533846e-9	-5.520250670351544e-6	10
