beta	a	b	lmax	sigmaT/((4 pi)/k^2)	DeltasigmaT	delta_lmax	counter
0.039810717055349734	2.5118864315095797	1.9905358527674868	17	0.06635065335081462	0.0001691952794462385	-0.003909584532598452	10
0.047863009232263824	2.0892961308540396	2.393150461613191	17	0.09407567870452567	0.0001724218309193165	-0.00469922955585842	10
0.057543993733715694	1.7378008287493756	2.8771996866857847	17	0.1327081356730817	0.0001765001516821345	-0.005648464545996541	10
0.06918309709189366	1.4454397707459274	3.459154854594683	17	0.1860130431324043	0.00018186419158100584	-0.006788974116844682	10
0.08317637711026708	1.2022644346174132	4.1588188555133545	17	0.2586810863162516	0.00018884221150160734	-0.008159528362145825	10
0.1	1.	5.	17	0.35631923910494506	0.000197936624540196	-0.009806155111245217	10
0.12022644346174131	0.8317637711026709	6.011322173087065	17	0.4852075503504643	0.00020975540223838648	-0.011784030019360634	10
0.1445439770745928	0.6918309709189363	7.227198853729639	17	0.6528043085052289	0.000224981642084093	-0.014160050355064032	10
0.17378008287493762	0.5754399373371567	8.689004143746882	18	0.8665663539964742	0.00016289311881318783	-0.013582794947580804	10
0.20892961308540386	0.47863009232263853	10.446480654270193	18	1.1341678548408287	0.0001795582753645756	-0.016319952231262345	10
0.25118864315095796	0.3981071705534973	12.559432157547898	18	1.4641262080196853	0.00020052164486298061	-0.01960570200834429	10
0.3019951720402016	0.3311311214825911	15.09975860201008	18	1.8655170837540256	0.00022678477188240977	-0.023549907710270063	10
0.3630780547701014	0.2754228703338166	18.15390273850507	18	2.348778897957992	0.0002594218973331502	-0.02828264741577	10
0.4365158322401661	0.22908676527677724	21.825791612008306	19	2.9251778344376196	0.0002003808815479794	-0.027166805499497338	10
0.5248074602497729	0.1905460717963246	26.240373012488643	19	3.605943251563533	0.00023394026377792005	-0.0326198876733315	10
0.6309573444801936	0.15848931924611126	31.54786722400968	20	4.403915656176092	0.0001844348001486733	-0.03137098876079267	10
0.7585775750291835	0.13182567385564076	37.92887875145918	20	5.330096696752352	0.00021913025648243045	-0.03765924320752573	10
0.9120108393559097	0.1096478196143185	45.60054196779548	20	6.397148890772746	0.00026231417917733175	-0.04519505441500358	10
1.096478196143185	0.09120108393559098	54.823909807159254	21	7.61842847414905	0.00021223406507768123	-0.04351345510752825	10
1.3182567385564075	0.07585775750291836	65.91283692782038	21	9.00288449618838	0.0002577012539186984	-0.05220344798147609	10
1.584893192461114	0.0630957344480193	79.2446596230557	22	10.564989709224959	0.00021174369578144079	-0.050312135287937494	10
1.9054607179632483	0.05248074602497722	95.27303589816242	22	12.311865846435188	0.00026038157340326054	-0.06033730772649498	10
2.2908676527677723	0.04365158322401661	114.54338263838861	22	14.255255024476185	0.0003217339324896963	-0.07232487678242809	10
2.7542287033381663	0.03630780547701014	137.7114351669083	23	16.409189214650652	0.0002696717853116723	-0.06977267927591246	10
3.311311214825911	0.03019951720402016	165.56556074129557	23	18.775684784375958	0.0003365904674875834	-0.08359106341990759	10
