beta	a	b	lmax	sigmav/((4 pi)/k^2)	Deltasigmav	delta_lmax	counter
331.1311214825914	0.15099758602010066	0.06622622429651828	10	2.705911577880358e-7	0.000010145802383202912	-5.584629169001308e-6	10
398.1071705534977	0.12559432157547887	0.07962143411069955	10	3.863995748621653e-7	9.68330000656521e-6	-5.294081943672771e-6	10
478.630092322638	0.10446480654270204	0.0957260184645276	10	5.503357706694046e-7	0.00001158086324623495	-4.984528508542092e-6	10
575.4399373371566	0.08689004143746883	0.11508798746743133	10	7.818028340518493e-7	4.467640981345844e-6	-5.369199845142017e-6	10
691.8309709189363	0.0722719885372964	0.13836619418378726	10	1.1068356990314215e-6	0.00001637855493581622	-4.828688360348623e-6	10
831.7637711026708	0.06011322173087065	0.16635275422053417	10	1.5608198142865051e-6	3.022202860128514e-6	-5.3943022141002175e-6	10
1000.	0.05	0.2	10	2.1904012696753466e-6	3.600670140983145e-6	-5.612342686221418e-6	10
1202.2644346174131	0.04158818855513354	0.24045288692348263	10	3.058057392577112e-6	5.664274183897583e-6	-4.821171741139764e-6	10
1445.439770745928	0.034591548545946815	0.2890879541491856	10	4.243979375960421e-6	4.3012575753519556e-7	-5.484089658831932e-6	10
1737.8008287493763	0.028771996866857833	0.34756016574987525	10	5.847148340624092e-6	6.677963103853888e-8	-5.419583620307511e-6	10
2089.2961308540407	0.0239315046161319	0.4178592261708082	10	7.994532806937911e-6	1.11841551668206e-6	-5.4417247269116065e-6	10
2511.886431509582	0.019905358527674846	0.5023772863019165	10	0.000010836787110418002	7.182642574830205e-7	-5.233604154861058e-6	10
3019.951720402019	0.01655655607412954	0.6039903440804039	10	0.000014548928042306601	9.061500238445775e-7	-5.134259945730875e-6	10
3630.7805477010174	0.013771143516690816	0.7261561095402035	10	0.00001932856611246685	1.1992409114800532e-7	-5.697749323551261e-6	10
4365.158322401666	0.011454338263838848	0.8730316644803332	10	0.000025393611586867062	2.2398794758571066e-7	-5.059979586793212e-6	10
5248.074602497723	0.00952730358981624	1.0496149204995446	10	0.00003297309948277883	9.868565758173728e-8	-6.029319358956674e-6	10
6309.57344480193	0.007924465962305569	1.261914688960386	10	0.00004228510352535153	6.926939358140032e-8	-5.345585781235076e-6	10
7585.775750291836	0.006591283692782037	1.5171551500583673	10	0.000053556315796275374	9.715120412464337e-8	-5.470567086789661e-6	10
9120.108393559096	0.005482390980715926	1.8240216787118193	10	0.00006697623498053666	1.0543218891827981e-7	-5.46467661651435e-6	10
10964.78196143185	0.004560054196779548	2.19295639228637	10	0.00008272763884247574	2.1186007547425262e-9	-5.553056614729155e-6	10
13182.567385564074	0.0037928878751459175	2.636513477112815	10	0.00010095943130528479	4.0454102641123955e-8	-5.7253958312508015e-6	10
15848.93192461114	0.0031547867224009647	3.1697863849222285	10	0.00012178779859569344	2.5519364022405913e-8	-5.812516509512013e-6	10
19054.607179632483	0.0026240373012488614	3.8109214359264967	10	0.00014532751125715675	1.471380503175635e-8	-5.617727715764282e-6	10
22908.676527677748	0.0021825791612008283	4.58173530553555	10	0.00017166369350941253	2.533968300599059e-8	-5.378096624531003e-6	10
27542.28703338169	0.001815390273850505	5.508457406676338	10	0.00020087076301220867	5.774774220217401e-8	-4.925925691925371e-6	10
33113.11214825915	0.0015099758602010063	6.62262242965183	10	0.00023299352882307002	1.3512126725080832e-8	-5.502709496179366e-6	10
39810.71705534977	0.0012559432157547886	7.962143411069954	10	0.00026817652571928924	5.56419531529753e-8	-5.093844172662734e-6	10
47863.0092322638	0.0010446480654270204	9.572601846452761	10	0.000306432231736622	3.589778062811353e-8	-5.263045640972458e-6	10
57543.993733715666	0.000868900414374688	11.508798746743134	10	0.00034781269430976964	1.654844345205444e-8	-5.25510809873842e-6	10
69183.09709189362	0.000722719885372964	13.836619418378724	10	0.00039234700341082233	3.036804114151091e-8	-5.117170869222901e-6	10
83176.37711026709	0.0006011322173087065	16.635275422053418	10	0.0004401641036208819	7.715477286928397e-9	-5.394656353299031e-6	10
100000.	0.0005	20.	10	0.0004912443150417223	6.386908442549321e-9	-5.7353864769302216e-6	10
