beta	a	b	lmax	sigmaT/((4 pi)/k^2)	DeltasigmaT	delta_lmax	counter
0.3630780547701014	137.7114351669083	0.00007261561095402028	61	1.21367368340631e-9	0.005874188532181503	-0.0000303367538791911	10
0.4365158322401661	114.54338263838862	0.00008730316644803323	54	8.674935597130745e-10	0.0005427955826332245	-0.00002721225138101676	10
0.5248074602497729	95.2730358981623	0.00010496149204995457	50	8.057649846240555e-10	0.00365409966867681	-0.000025380394704611942	10
0.6309573444801936	79.24465962305563	0.00012619146889603872	55	1.2600041602753506e-9	0.0002009293542773683	-0.00002713226001539936	10
0.7585775750291835	65.91283692782036	0.00015171551500583672	50	7.07498761904994e-10	0.00626523885764645	-0.00002615613272652963	10
0.9120108393559097	54.823909807159254	0.00018240216787118193	37	3.3889115145463796e-10	0.0044888778200645975	-0.000018941084356550293	10
1.096478196143185	45.600541967795486	0.00021929563922863703	51	9.603218436575112e-10	0.001118741835971007	-0.000025503410557532767	10
1.3182567385564075	37.92887875145918	0.0002636513477112815	43	5.490906703189968e-10	0.0071707176211150405	-0.000021798224609738178	10
1.584893192461114	31.54786722400965	0.00031697863849222284	41	4.119596204273177e-10	0.004715522386378829	-0.000020458540956432098	10
1.9054607179632483	26.240373012488615	0.0003810921435926497	36	4.2456206912824893e-10	0.0005665321994155749	-0.000018851617354159926	10
2.2908676527677723	21.825791612008306	0.00045817353055355446	46	5.533939184969931e-10	0.0002580398495543661	-0.000022615682411745438	10
2.7542287033381663	18.153902738505067	0.0005508457406676332	38	4.2602510619512723e-10	0.009830839773754452	-0.000018845728156591633	10
3.311311214825911	15.099758602010079	0.0006622622429651823	34	3.722188134282403e-10	0.0001881601118996583	-0.000017071499131029364	10
3.981071705534973	12.559432157547898	0.0007962143411069947	32	3.3113026907018327e-10	0.003952401129896001	-0.00001621439993670011	10
4.786300923226385	10.446480654270193	0.0009572601846452771	44	6.452148401654946e-10	0.0015248851675687988	-0.000022322962924030318	10
5.754399373371572	8.689004143746873	0.0011508798746743146	23	2.2649794938886168e-10	0.00139255754071744	-0.000012076330739486557	10
6.918309709189363	7.227198853729639	0.0013836619418378727	24	3.000728851017729e-10	0.0018031117009995536	-0.000012124318837214175	10
8.317637711026709	6.0113221730870645	0.001663527542205342	16	3.1264457561918944e-10	0.001354222158771496	-8.945970528887972e-6	10
10.	5.	0.002	16	4.4315733116674233e-10	0.0019633757775853445	-8.91385340547899e-6	10
12.02264434617413	4.1588188555133545	0.0024045288692348264	11	5.547542622471731e-10	0.0008021645569032324	-5.876551001074072e-6	10
14.45439770745928	3.4591548545946806	0.0028908795414918564	10	8.021672378518228e-10	0.006368326882991061	-5.447498311160195e-6	10
17.378008287493763	2.8771996866857834	0.003475601657498753	10	1.137733322685125e-9	0.00009882337187291999	-5.470191122890641e-6	10
20.892961308540407	2.3931504616131902	0.0041785922617080815	10	1.6612954787577354e-9	0.00020450008854188534	-5.509114025584168e-6	10
25.11886431509582	1.990535852767485	0.005023772863019164	10	2.409183141633915e-9	0.0010810032227375973	-5.154256470288443e-6	10
30.199517204020193	1.6556556074129538	0.006039903440804039	10	3.484464591658769e-9	0.0004041126884121109	-5.559664944081897e-6	10
36.30780547701018	1.3771143516690816	0.007261561095402036	10	5.061460238470903e-9	1.3748978396399896e-6	-5.846311317609755e-6	10
43.65158322401656	1.1454338263838872	0.008730316644803313	10	7.321153441209122e-9	0.000885155001665918	-5.104942444174704e-6	10
52.48074602497723	0.9527303589816241	0.010496149204995446	10	1.0632714803757943e-8	0.0007105584233444221	-5.280834416480735e-6	10
63.0957344480193	0.792446596230557	0.01261914688960386	10	1.539500908309955e-8	0.0002742420272961832	-5.4690108315704094e-6	10
75.85775750291836	0.6591283692782036	0.015171551500583674	10	2.216971661669175e-8	0.0000383075841848679	-5.393243799762699e-6	10
91.20108393559097	0.5482390980715925	0.018240216787118197	10	3.2043478948776134e-8	0.00020688342979507992	-5.494603951632315e-6	10
109.64781961431851	0.4560054196779548	0.0219295639228637	10	4.614659446029433e-8	0.00019371459666037212	-5.170254632534222e-6	10
131.82567385564073	0.37928878751459183	0.026365134771128146	10	6.656674612441094e-8	0.00002143638462546776	-5.420755792916006e-6	10
158.48931924611142	0.31547867224009646	0.03169786384922228	10	9.592061017652456e-8	3.6391265115354817e-6	-5.630258462852331e-6	10
190.54607179632484	0.26240373012488616	0.03810921435926497	10	1.3801581362722982e-7	0.000019663442491222254	-5.729072491102321e-6	10
229.08676527677747	0.2182579161200828	0.045817353055355496	10	1.9800098677019465e-7	3.49214179049146e-7	-5.332551037390236e-6	10
275.4228703338169	0.1815390273850505	0.055084574066763384	10	2.839520561411308e-7	2.0310362745865083e-6	-5.256977348903117e-6	10
331.1311214825914	0.15099758602010066	0.06622622429651828	10	4.062141693621651e-7	8.47086359043229e-6	-5.584629169001308e-6	10
398.1071705534977	0.12559432157547887	0.07962143411069955	10	5.80120867588478e-7	0.00001608560929769366	-5.294081943672771e-6	10
478.630092322638	0.10446480654270204	0.0957260184645276	10	8.26092346170565e-7	4.799248506459396e-6	-4.984528508542092e-6	10
575.4399373371566	0.08689004143746883	0.11508798746743133	10	1.1733448027621121e-6	3.850501067445922e-6	-5.369199845142017e-6	10
