beta	a	b	lmax	sigmav/((4 pi)/k^2)	Deltasigmav	delta_lmax	counter
1.096478196143185	4.560054196779548	0.021929563922863705	10	3.0117809744248145e-6	1.5507890868110534e-6	-5.457000387875372e-6	10
1.3182567385564075	3.7928878751459174	0.026365134771128153	10	4.335510757251756e-6	1.0060850509178375e-6	-5.09461005918354e-6	10
1.584893192461114	3.154786722400965	0.03169786384922229	10	6.236922361855232e-6	8.354487764627292e-7	-5.5339361783050846e-6	10
1.9054607179632483	2.6240373012488614	0.038109214359264974	10	8.959691800645866e-6	8.611957580242161e-7	-5.286076973996937e-6	10
2.2908676527677723	2.1825791612008305	0.045817353055355454	10	0.000012859251102979836	2.414201859102564e-7	-5.2833575990462735e-6	10
2.7542287033381663	1.8153902738505068	0.055084574066763335	10	0.0000184277084135981	1.6460484874142627e-7	-5.3182521130127265e-6	10
3.311311214825911	1.5099758602010078	0.06622622429651824	10	0.000026359115091983605	2.4220555490276604e-7	-5.495238357657751e-6	10
3.981071705534973	1.2559432157547898	0.07962143411069948	10	0.00003762950493710742	2.7468599180424894e-7	-5.223030449711256e-6	10
4.786300923226385	1.0446480654270194	0.09572601846452772	10	0.00005358672408914607	1.3640241423205918e-7	-5.509279282166765e-6	10
5.754399373371572	0.8689004143746872	0.11508798746743147	10	0.00007609656721705883	2.67560550441878e-8	-5.70818669284877e-6	10
6.918309709189363	0.7227198853729639	0.1383661941837873	10	0.00010770080026592261	5.6638172223687726e-8	-5.35315962672907e-6	10
8.317637711026709	0.6011322173087065	0.16635275422053422	10	0.0001518400739882968	5.459464063293605e-9	-5.675223436448894e-6	10
10.	0.5	0.20000000000000004	10	0.00021309409275672558	6.147951063281491e-8	-5.193456412135261e-6	10
12.02264434617413	0.41588188555133543	0.24045288692348266	10	0.00029749979792505655	2.637110412853363e-8	-5.1395159729746076e-6	10
14.45439770745928	0.3459154854594681	0.28908795414918564	10	0.0004128544894493053	4.905015974060383e-9	-5.196950347746754e-6	10
17.378008287493763	0.2877199686685783	0.34756016574987536	10	0.0005689830129655032	1.0478549392987807e-8	-5.511728493500566e-6	10
20.892961308540407	0.239315046161319	0.41785922617080823	10	0.0007781300277698643	1.1558555450621663e-8	-5.572143710884551e-6	10
