beta	a	b	lmax	sigmaT/((4 pi)/k^2)	DeltasigmaT	delta_lmax	counter
0.06918309709189366	3.6135994268648184	0.5534647767351493	13	0.01653968359031376	8.915426123405326e-7	-0.00008754660624689369	10
0.08317637711026708	3.0056610865435327	0.6654110168821367	13	0.023446126473556587	9.397186427885077e-7	-0.00010411363529976745	10
0.1	2.5	0.8	13	0.03309345800368545	9.639576123093891e-7	-0.00012424947152972986	10
0.12022644346174131	2.0794094277566773	0.9618115476939305	13	0.04646231468614164	9.883462274274084e-7	-0.00014730434129171197	10
0.1445439770745928	1.7295774272973408	1.1563518165967424	13	0.0647738991873183	1.0488547930193323e-6	-0.00017645007810745822	10
0.17378008287493762	1.4385998433428917	1.390240662999501	13	0.08966213351655335	1.0745084971113792e-6	-0.0002099523919007275	10
0.20892961308540386	1.1965752308065964	1.671436904683231	13	0.1229675980651125	1.116524966502843e-6	-0.0002508244193558573	10
0.25118864315095796	0.9952679263837433	2.0095091452076637	14	0.16681843193048781	4.4753665393932235e-7	-0.00018059296719676255	10
0.3019951720402016	0.8278278037064778	2.415961376321613	14	0.22354003490878677	4.840598135612878e-7	-0.0002154157388067061	10
0.3630780547701014	0.6885571758345415	2.9046244381608113	14	0.2953255880872999	5.263458051237301e-7	-0.0002573463088916161	10
0.4365158322401661	0.5727169131919431	3.492126657921329	14	0.38440142559736307	5.809363023337767e-7	-0.00030738682242443974	10
0.5248074602497729	0.47636517949081153	4.198459681998183	14	0.4924112908249831	6.624714452647899e-7	-0.00036833819157297716	10
0.6309573444801936	0.3962232981152782	5.047658755841549	14	0.6212776910967344	7.612217135730633e-7	-0.0004419539719323986	10
0.7585775750291835	0.32956418463910186	6.068620600233468	14	0.7720838772663632	8.321603766250715e-7	-0.0005228761576016693	10
0.9120108393559097	0.2741195490357963	7.296086714847277	14	0.9458832483224503	9.953478893931728e-7	-0.0006285244453947153	10
1.096478196143185	0.2280027098389774	8.77182556914548	14	1.1446044095698682	1.2520191305554706e-6	-0.0007552160682112889	10
1.3182567385564075	0.1896443937572959	10.54605390845126	15	1.3694048008860322	5.200865033169976e-7	-0.0005364663741547097	10
1.584893192461114	0.15773933612004826	12.679145539688912	15	1.6219831540151126	6.441951127761351e-7	-0.0006446897030106951	10
1.9054607179632483	0.13120186506244308	15.243685743705987	15	1.9041152386997349	8.00947365200439e-7	-0.0007748660077544367	10
2.2908676527677723	0.10912895806004153	18.326941222142178	15	2.217507730135783	1.0006747558160477e-6	-0.0009310815046423681	10
2.7542287033381663	0.09076951369252534	22.03382962670533	15	2.563980976025829	1.3000301406893375e-6	-0.0011190614164883319	10
3.311311214825911	0.0754987930100504	26.49048971860729	16	2.945020027876718	5.758886057685654e-7	-0.0007961008486990698	10
3.981071705534973	0.06279716078773949	31.848573644279785	16	3.362114854970334	7.668490394992955e-7	-0.0009569998902844933	10
4.786300923226385	0.05223240327135097	38.29040738581108	16	3.8166562919468774	9.741711051797618e-7	-0.0011499978918806646	10
5.754399373371572	0.043445020718734365	46.03519498697258	16	4.309953475590019	1.2482171104759692e-6	-0.0013822686428393673	10
6.918309709189363	0.0361359942686482	55.346477673514904	16	4.84322409458414	1.6030235839068627e-6	-0.0016610333432640952	10
8.317637711026709	0.030056610865435325	66.54110168821367	17	5.417622226002598	7.674166049718896e-7	-0.00118386696822298	10
10.	0.025	80.	17	6.034221633346086	9.963362582219577e-7	-0.0014230075075064757	10
12.02264434617413	0.02079409427756677	96.18115476939305	17	6.694041611598134	1.296871456873951e-6	-0.001710242943528957	10
14.45439770745928	0.017295774272973404	115.63518165967425	17	7.398038037486281	1.6936546717448164e-6	-0.0020551991504838556	10
17.378008287493763	0.014385998433428917	139.0240662999501	18	8.147118225683545	8.24385939949308e-7	-0.0014672250421397485	10
20.892961308540407	0.01196575230806595	167.14369046832326	18	8.942119583418545	1.0840406548661617e-6	-0.001763216699427509	10
25.11886431509582	0.009952679263837423	200.95091452076656	18	9.783845624320794	1.4310061351524118e-6	-0.002118894398267717	10
30.199517204020193	0.00827827803706477	241.59613763216154	18	10.673050039941645	1.8927361801204058e-6	-0.0025460216518447955	10
36.30780547701018	0.006885571758345408	290.4624438160814	19	11.610454535250016	9.326512173139416e-7	-0.001820434239132172	10
43.65158322401656	0.005727169131919437	349.2126657921325	19	12.596713755400192	1.24276973495106e-6	-0.0021877669460019034	10
52.48074602497723	0.004763651794908121	419.84596819981783	19	13.632469394127249	1.6565699656097853e-6	-0.002628791530844797	10
63.0957344480193	0.003962232981152785	504.7658755841544	19	14.718322049504168	2.214073432666549e-6	-0.0031584537183193626	10
75.85775750291836	0.0032956418463910187	606.8620600233469	20	15.854856407153449	1.1036027794280652e-6	-0.002261468084266064	10
91.20108393559097	0.0027411954903579627	729.6086714847278	20	17.042581837729	1.4817283177984684e-6	-0.0027173973034388932	10
109.64781961431851	0.002280027098389774	877.1825569145481	20	18.28202295186974	1.99338406695377e-6	-0.0032648495208661664	10
131.82567385564073	0.0018964439375729592	1054.6053908451258	21	19.573680366087846	9.99199451941635e-7	-0.0023403277304357823	10
158.48931924611142	0.0015773933612004824	1267.9145539688914	21	20.91798427190289	1.3495053476011522e-6	-0.002811935137654415	10
190.54607179632484	0.0013120186506244307	1524.3685743705987	21	22.315384080411548	1.8253901533937023e-6	-0.0033782501908130405	10
229.08676527677747	0.0010912895806004142	1832.6941222142198	21	23.76629493142934	2.471174577349742e-6	-0.004058307384732648	10
275.4228703338169	0.0009076951369252525	2203.382962670535	22	25.271144411046535	1.2497477415035684e-6	-0.0029129020460157413	10
331.1311214825914	0.0007549879301005033	2649.0489718607314	22	26.830256828409425	1.697784951957545e-6	-0.00349947712084155	10
398.1071705534977	0.0006279716078773943	3184.857364427982	22	28.444014389475697	2.3093899893206857e-6	-0.004203563423520764	10
478.630092322638	0.0005223240327135102	3829.040738581104	22	30.112758769706065	3.1433921003109886e-6	-0.005048840051634435	10
575.4399373371566	0.0004344502071873441	4603.519498697253	23	31.836866775053863	1.5995090100904516e-6	-0.0036282250272765917	10
691.8309709189363	0.000361359942686482	5534.64776735149	23	33.61656833070704	2.1848642808681982e-6	-0.0043581569525918806	10
831.7637711026708	0.0003005661086543533	6654.110168821367	23	35.45219920235135	2.984859812841617e-6	-0.005234059592767124	10
1000.	0.00025	8000.	24	37.344097264385894	1.5254521111057716e-6	-0.0037647249247942764	10
1202.2644346174131	0.00020794094277566772	9618.115476939305	24	39.29244861735141	2.090650536127159e-6	-0.0045223306379858	10
1445.439770745928	0.00017295774272973406	11563.518165967424	24	41.29755327060414	2.864940526800097e-6	-0.005430580910517057	10
1737.8008287493763	0.00014385998433428916	13902.40662999501	24	43.35966079344523	3.928390086212024e-6	-0.006520092461514787	10
2089.2961308540407	0.00011965752308065951	16714.369046832326	25	45.479100280835574	2.0205642910381562e-6	-0.004696096583057035	10
2511.886431509582	0.00009952679263837423	20095.091452076656	25	47.65595834150108	2.776982569038297e-6	-0.005638997720698856	10
3019.951720402019	0.0000827827803706477	24159.61376321615	25	49.890517833142795	3.815999820778455e-6	-0.006769442906346676	10
3630.7805477010174	0.00006885571758345409	29046.24438160814	26	52.18309315590287	1.9699293119826807e-6	-0.0048800195114900745	10
4365.158322401666	0.00005727169131919425	34921.26657921333	26	54.5337229688728	2.713409059152945e-6	-0.005859154303089008	10
5248.074602497723	0.000047636517949081204	41984.59681998179	26	56.94267604887315	3.7387279919995437e-6	-0.007033638157257345	10
6309.57344480193	0.00003962232981152785	50476.58755841544	26	59.41013774682001	5.150364977371539e-6	-0.00844088102789804	10
7585.775750291836	0.000032956418463910185	60686.206002334686	27	61.93645344962405	2.672632690105099e-6	-0.0060923727850590095	10
9120.108393559096	0.00002741195490357963	72960.86714847277	27	64.52153277606499	3.688777471327399e-6	-0.007312604160759539	10
10964.78196143185	0.000022800270983897744	87718.2556914548	27	67.16565588672142	5.091548790692977e-6	-0.008774521192799515	10
13182.567385564074	0.00001896443937572959	105460.5390845126	28	69.86916546881292	2.6493379885581925e-6	-0.006338371784134053	10
15848.93192461114	0.000015773933612004827	126791.45539688913	28	72.63192136222162	3.6624016485261005e-6	-0.007606920427106692	10
19054.607179632483	0.000013120186506244306	152436.85743705987	28	75.4542045160138	5.06441428011742e-6	-0.009126631986236606	10
22908.676527677748	0.000010912895806004142	183269.41222142198	29	78.33635695513937	2.641700418933047e-6	-0.006598078733106211	10
27542.28703338169	9.076951369252525e-6	220338.29626705352	29	81.27819238711034	3.6599896812905614e-6	-0.007917841319949742	10
33113.11214825915	7.549879301005032e-6	264904.8971860732	29	84.27998367956091	5.066866056955648e-6	-0.009498217753112112	10
39810.71705534977	6.279716078773943e-6	318485.73644279817	29	87.34186062319617	7.009969999735143e-6	-0.011389445590526494	10
47863.0092322638	5.223240327135102e-6	382904.0738581104	30	90.46427018077162	3.6757658886881765e-6	-0.008245389654082785	10
57543.993733715666	4.344502071873441e-6	460351.94986972533	30	93.64679877823183	5.095649287816048e-6	-0.009889968949421433	10
69183.09709189362	3.61359942686482e-6	553464.776735149	30	96.88978997581525	7.056867788114304e-6	-0.011857000083604189	10
83176.37711026709	3.005661086543533e-6	665411.0168821367	31	100.19372074175746	3.709173484014461e-6	-0.00859042451558961	10
100000.	2.5e-6	800000.	31	103.55810157077337	5.149525926646775e-6	-0.01030247105583171	10
