beta	a	b	lmax	sigmaT/((4 pi)/k^2)	DeltasigmaT	delta_lmax	counter
0.001	100.	0.05	17	0.00004537915266950758	0.0001561704999858452	0.00008916389387360351	10
0.001202264434617413	83.1763771102671	0.06011322173087065	17	0.00006558251455263879	0.00017088360321476865	0.0001097172232027302	10
0.001445439770745928	69.18309709189363	0.0722719885372964	17	0.00009482851559641817	0.00016274280413470845	0.00013308326810839425	10
0.0017378008287493763	57.543993733715666	0.08689004143746881	17	0.00013712630478111427	0.00016691427756872803	0.00016241152986568478	10
0.0020892961308540386	47.863009232263856	0.10446480654270193	17	0.00019830986990730724	0.00015442277452885602	0.00019632779583233422	10
0.0025118864315095794	39.810717055349734	0.12559432157547898	17	0.000286825551530888	0.00015825710854456754	0.0002380100271491049	10
0.003019951720402016	33.11311214825911	0.1509975860201008	17	0.00041489634075912317	0.00015711322273898075	0.0002881194509867579	10
0.003630780547701014	27.542287033381662	0.1815390273850507	17	0.0006002411080615116	0.0001555578171470682	0.00034794355074200487	10
0.004365158322401661	22.908676527677724	0.21825791612008305	17	0.0008685271841640869	0.00016008164025181913	0.00042045915781272283	10
0.005248074602497723	19.054607179632484	0.26240373012488616	17	0.0012569701815762166	0.0001811806338921951	0.0005147728915600367	10
0.00630957344480193	15.84893192461114	0.3154786722400965	17	0.0018195849515405722	0.00017702927089255287	0.0006190444602180884	10
0.007585775750291836	13.182567385564074	0.3792887875145918	17	0.002634693732112763	0.00017442797207912282	0.0007445681829737276	10
0.009120108393559097	10.96478196143185	0.4560054196779548	17	0.0038160353761894756	0.00015504023916791974	0.000895304976621046	10
0.01096478196143185	9.120108393559097	0.5482390980715925	17	0.00552903704737697	0.0001544114608454689	0.0010767088260573415	10
0.013182567385564075	7.585775750291835	0.6591283692782037	18	0.008014688966400414	0.00010276117291677671	0.0010325864776075538	10
0.015848931924611134	6.3095734448019325	0.7924465962305567	19	0.011621978099216319	0.00006793683269519873	0.0009915088396050542	10
0.019054607179632473	5.248074602497725	0.9527303589816236	19	0.01685826438392838	0.00006789334633599007	0.0011925423875050046	10
0.022908676527677734	4.365158322401659	1.1454338263838868	20	0.024463656632514996	0.00004503586234631963	0.0011465267528181682	10
0.02754228703338166	3.6307805477010135	1.3771143516690831	21	0.03550897912372269	0.000029845227765146614	0.0011036178040089082	10
0.03311311214825911	3.0199517204020156	1.6556556074129556	22	0.051545242881992234	0.000019817368828007588	0.0010634707908148526	10
0.039810717055349734	2.5118864315095797	1.9905358527674868	22	0.07480447088174162	0.000019710891192365892	0.0012785853709865985	10
0.047863009232263824	2.0892961308540396	2.393150461613191	23	0.10847748161762773	0.000013144198570315464	0.0012332498075317518	10
0.057543993733715694	1.7378008287493756	2.8771996866857847	24	0.15705877181367026	8.751334973371245e-6	0.001190351119941694	10
0.06918309709189366	1.4454397707459274	3.459154854594683	25	0.22676476788940822	5.820480016736949e-6	0.0011495191965388604	10
0.08317637711026708	1.2022644346174132	4.1588188555133545	26	0.3259608250757659	4.370808861247728e-6	0.0011113649461814675	10
0.1	1.	5.	26	0.4655091595361936	3.9722340592146075e-6	0.0013364814887101494	10
0.12022644346174131	0.8317637711026709	6.011322173087065	27	0.6593393844679661	2.7050689837722734e-6	0.0012926663753794665	10
0.1445439770745928	0.6918309709189363	7.227198853729639	28	0.9232623596829608	1.8638864655266055e-6	0.0012509071514413797	10
0.17378008287493762	0.5754399373371567	8.689004143746882	29	1.2772073281130343	1.4605734648148782e-6	0.0012114409123212676	10
0.20892961308540386	0.47863009232263853	10.446480654270193	30	1.7461269110751836	1.0398534880234345e-6	0.001173634253778385	10
0.25118864315095796	0.3981071705534973	12.559432157547898	31	2.3616908922067803	7.438678763341653e-7	0.0011375772657522586	10
0.3019951720402016	0.3311311214825911	15.09975860201008	31	3.1663502907701004	7.101524958527667e-7	0.00136829676211624	10
0.3630780547701014	0.2754228703338166	18.15390273850507	32	4.213796549699937	5.136507362384861e-7	0.0013269786960972176	10
0.4365158322401661	0.22908676527677724	21.825791612008306	33	5.56903403108765	4.239170567857573e-7	0.0012872999428277965	10
0.5248074602497729	0.1905460717963246	26.240373012488643	34	7.310084873064665	3.1411115095770817e-7	0.0012497403655673794	10
0.6309573444801936	0.15848931924611126	31.54786722400968	35	9.526345934363642	2.3486667623030606e-7	0.0012136663461862118	10
0.7585775750291835	0.13182567385564076	37.92887875145918	36	12.318440312340657	1.777950212568734e-7	0.0011789773242029834	10
0.9120108393559097	0.1096478196143185	45.60054196779548	36	15.79233878559758	1.9428388627505701e-7	0.001417660509964173	10
1.096478196143185	0.09120108393559098	54.823909807159254	37	20.049791448504088	1.3220149889256085e-7	0.0013777024467332367	10
1.3182567385564075	0.07585775750291836	65.91283692782038	38	25.17005032621884	1.1702838361207298e-7	0.0013394357553472098	10
1.584893192461114	0.0630957344480193	79.2446596230557	39	31.18210432936108	9.162615423490781e-8	0.0013024980116999076	10
1.9054607179632483	0.05248074602497722	95.27303589816242	40	38.02145024374511	6.311189059387428e-8	0.0012486310584921183	10
2.2908676527677723	0.04365158322401661	114.54338263838861	41	45.46995071825423	5.1204617017069356e-8	0.001214551354089619	10
2.7542287033381663	0.03630780547701014	137.7114351669083	42	53.079798894990276	4.2571316972841685e-8	0.0011808273154560332	10
3.311311214825911	0.03019951720402016	165.56556074129557	42	60.09608104481035	5.445234382812697e-8	0.0014240592636446056	10
3.981071705534973	0.025118864315095794	199.05358527674866	43	65.42373246881822	5.528330790614422e-8	0.0014046943228600928	10
4.786300923226385	0.02089296130854039	239.31504616131923	44	67.75748643438723	4.499246862740391e-8	0.0013474708194338978	10
5.754399373371572	0.017378008287493744	287.7199686685786	45	66.1361683171446	4.516135595833702e-8	0.0013128575852257782	10
6.918309709189363	0.01445439770745928	345.91548545946813	46	61.29434074224195	4.643765226320149e-8	0.0012772790507713213	10
8.317637711026709	0.012022644346174132	415.8818855513355	46	57.0673263626951	8.263392422426877e-8	0.001560523519924487	10
10.	0.01	500.	47	58.27342508738927	7.8319384331727e-8	0.0015205929798434528	10
12.02264434617413	0.008317637711026709	601.1322173087066	46	79.49977106629981	1.08654421466802e-7	0.0022575656210648757	10
14.45439770745928	0.006918309709189362	722.7198853729641	48	78.23808916265203	8.076334958431578e-8	0.0017824537352470096	10
17.378008287493763	0.005754399373371566	868.9004143746881	50	101.5516864444957	4.2282455144040676e-8	0.0014090128936976253	10
20.892961308540407	0.004786300923226381	1044.6480654270204	49	112.03165010627568	6.99759584462956e-8	0.0020901567780344707	10
25.11886431509582	0.00398107170553497	1255.943215754791	50	98.4420651943746	8.63039216279198e-8	0.0020378956690975296	10
30.199517204020193	0.003311311214825908	1509.9758602010097	51	123.46593826528954	5.947617071676248e-8	0.0019873743950841777	10
36.30780547701018	0.0027542287033381634	1815.390273850509	52	124.34706830547964	6.493657139425351e-8	0.0019382784788436356	10
43.65158322401656	0.0022908676527677745	2182.579161200828	53	135.82772185751395	5.0660096112852366e-8	0.0018909331420730075	10
52.48074602497723	0.0019054607179632484	2624.0373012488612	55	141.81348086267536	3.143882160826031e-8	0.0014724908151283534	10
63.0957344480193	0.001584893192461114	3154.786722400965	56	148.0805619518284	2.928918774907845e-8	0.0014368700866407775	10
75.85775750291836	0.0013182567385564073	3792.887875145918	57	156.81658481651397	2.6812988270746216e-8	0.0014011302240461566	10
91.20108393559097	0.001096478196143185	4560.054196779549	57	169.61774637932768	3.574906962974943e-8	0.0016904960982787084	10
109.64781961431851	0.0009120108393559097	5482.390980715925	59	176.98278024330915	2.2076208615181526e-8	0.0013328796189742663	10
131.82567385564073	0.0007585775750291836	6591.283692782036	56	186.491475990305	1.0144033774776081e-7	0.003057799976604681	10
158.48931924611142	0.000630957344480193	7924.465962305571	58	201.7061332611756	6.078306213275818e-8	0.0024224366690898166	10
190.54607179632484	0.0005248074602497723	9527.303589816242	58	207.58346928487717	8.559131701761025e-8	0.0029139879556487427	10
229.08676527677747	0.0004365158322401656	11454.338263838874	62	214.6660936154181	2.4082536901263413e-8	0.0014963642667050233	10
275.4228703338169	0.000363078054770101	13771.143516690845	63	217.46408305308168	2.3054995111435772e-8	0.0014594311658282044	10
331.1311214825914	0.0003019951720402013	16556.55607412957	64	226.5893537457958	2.1313449214934863e-8	0.0014257368637185554	10
398.1071705534977	0.0002511886431509577	19905.358527674885	65	247.11090490653183	1.888971593827639e-8	0.0013909533795596301	10
478.630092322638	0.0002089296130854041	23931.5046161319	66	271.56006898345385	1.6854280691201847e-8	0.0013594237129207032	10
575.4399373371566	0.00017378008287493763	28771.99686685783	62	273.60646786577564	1.1939002082160685e-7	0.0038356639038179246	10
691.8309709189363	0.0001445439770745928	34591.54854594681	65	285.43566840946653	5.615935764268981e-8	0.002473102154068751	10
831.7637711026708	0.00012022644346174132	41588.18855513354	69	357.4832647912775	1.1604390817288869e-8	0.0012667330005855456	10
1000.	0.0001	50000.	64	308.394656259706	1.4389528909514067e-7	0.004403976702310338	10
1202.2644346174131	0.00008317637711026709	60113.22173087066	70	338.1975519147278	1.7224798434069193e-8	0.0014947115742561545	10
1445.439770745928	0.00006918309709189363	72271.98853729639	68	341.7279055712741	5.4534024137474226e-8	0.00277700280235315	10
1737.8008287493763	0.00005754399373371567	86890.04143746881	64	371.03935658179364	3.629858082990076e-7	0.007667124363289273	10
2089.2961308540407	0.00004786300923226381	104464.80654270203	73	392.4309793473876	1.3523913414033992e-8	0.0013933024816695386	10
2511.886431509582	0.000039810717055349695	125594.3215754791	74	476.4591496699675	1.0900833308544863e-8	0.0013634265116604016	10
3019.951720402019	0.000033113112148259076	150997.58602010095	71	492.6945056274327	5.5499294688559846e-8	0.0031224023925386	10
3630.7805477010174	0.000027542287033381636	181539.02738505087	76	541.6120380180398	8.900261236519393e-9	0.0013010529719335675	10
4365.158322401666	0.000022908676527677698	218257.9161200833	71	612.6802558840562	8.396558928098959e-8	0.0045179185144043005	10
5248.074602497723	0.00001905460717963248	262403.73012488615	72	602.3373294568343	8.266168403312621e-8	0.004417999067207378	10
6309.57344480193	0.00001584893192461114	315478.6722400965	70	569.6175143646067	2.8302925136075863e-7	0.008044520114006788	10
7585.775750291836	0.000013182567385564073	379288.78751459176	78	570.7282508787337	1.6396327874499812e-8	0.0018133696352774092	10
9120.108393559096	0.000010964781961431852	456005.4196779548	75	561.8276352947835	8.059117276899086e-8	0.00413351673066465	10
10964.78196143185	9.120108393559096e-6	548239.0980715925	78	525.3297653203108	4.28899924625261e-8	0.002674628930336998	10
13182.567385564074	7.585775750291836e-6	659128.3692782037	75	438.849200372644	2.1624942990715782e-7	0.00598191262584009	10
15848.93192461114	6.3095734448019305e-6	792446.5962305571	77	392.15286197033004	1.5703152775991887e-7	0.004758851613015137	10
19054.607179632483	5.248074602497723e-6	952730.3589816241	76	292.1420760343385	4.559640424509113e-7	0.007040065494006263	10
