beta	a	b	lmax	sigmaT/((4 pi)/k^2)	DeltasigmaT	delta_lmax	counter
0.5248074602497729	0.47636517949081153	4.198459681998183	17	1.0924369590840377	1.6053501174566012e-8	0.00006649061862996293	10
0.6309573444801936	0.3962232981152782	5.047658755841549	18	1.444371364782023	6.315468273896082e-9	0.000044118186557845344	10
0.7585775750291835	0.32956418463910186	6.068620600233468	18	1.881666034165	7.143265699085465e-9	0.00005489993564965413	10
0.9120108393559097	0.2741195490357963	7.296086714847277	18	2.4335719807233454	8.040786912426189e-9	0.00006746215414453363	10
1.096478196143185	0.2280027098389774	8.77182556914548	19	3.120260296084253	3.2807383762798662e-9	0.000045009293923408496	10
1.3182567385564075	0.1896443937572959	10.54605390845126	19	3.9346150296681555	4.085789565925501e-9	0.00005713261400220888	10
1.584893192461114	0.15773933612004826	12.679145539688912	19	4.873651461787703	4.420725106252465e-9	0.00006965462090984506	10
1.9054607179632483	0.13120186506244308	15.243685743705987	20	5.980432280701504	1.9307763573721445e-9	0.00004663073867387165	10
2.2908676527677723	0.10912895806004153	18.326941222142178	20	7.206656060976371	2.3738688957154557e-9	0.000058340448286560176	10
2.7542287033381663	0.09076951369252534	22.03382962670533	20	8.348834572165954	3.022210739292005e-9	0.00007223271644486968	10
3.311311214825911	0.0754987930100504	26.49048971860729	21	9.552332649095241	1.4479260644918455e-9	0.000048846188464946726	10
3.981071705534973	0.06279716078773949	31.848573644279785	21	10.627811075231769	1.6752497751075094e-9	0.00005956384224443852	10
4.786300923226385	0.05223240327135097	38.29040738581108	21	10.605692262986977	2.535037775217866e-9	0.00007446349345100375	10
5.754399373371572	0.043445020718734365	46.03519498697258	22	11.461032487244303	1.3621560384188454e-9	0.00005037173832436315	10
6.918309709189363	0.0361359942686482	55.346477673514904	22	9.603053522582462	2.200906995580645e-9	0.00006222029873259149	10
8.317637711026709	0.030056610865435325	66.54110168821367	22	10.719721454729024	2.6905416434723884e-9	0.00007671995916348875	10
10.	0.025	80.	23	7.64765530356994	2.2286609995896758e-9	0.00005201938527041267	10
12.02264434617413	0.02079409427756677	96.18115476939305	22	14.069101348451484	4.505826417456736e-9	0.00011614846027240786	10
14.45439770745928	0.017295774272973404	115.63518165967425	24	8.785546456662152	1.3861533364791721e-9	0.00004244452006712663	10
17.378008287493763	0.014385998433428917	139.0240662999501	24	11.027336423211683	1.6813457653830159e-9	0.000052947941010491174	10
20.892961308540407	0.01196575230806595	167.14369046832326	24	18.859273532406302	1.4624457753382333e-9	0.0000676331659487594	10
25.11886431509582	0.009952679263837423	200.95091452076656	25	21.269391524151562	6.838979067209392e-10	0.00004438133954551207	10
30.199517204020193	0.00827827803706477	241.59613763216154	25	19.447664021103424	1.089959894109119e-9	0.00005596394182661255	10
36.30780547701018	0.006885571758345408	290.4624438160814	25	24.602245337382048	1.1791267213393608e-9	0.00006922384840063974	10
43.65158322401656	0.005727169131919437	349.2126657921325	25	14.718153675671763	2.740598039266541e-9	0.00008542237684573814	10
52.48074602497723	0.004763651794908121	419.84596819981783	26	22.40465234514338	9.509556176639048e-10	0.000057120354164525623	10
63.0957344480193	0.003962232981152785	504.7658755841544	26	23.40138258070302	1.3777415824361704e-9	0.00007204829810925795	10
75.85775750291836	0.0032956418463910187	606.8620600233469	27	28.622391697653427	5.641371955261421e-10	0.000046567994235611385	10
91.20108393559097	0.0027411954903579627	729.6086714847278	27	27.131884998967422	9.172919863479647e-10	0.000059846534769546167	10
109.64781961431851	0.002280027098389774	877.1825569145481	27	30.432399652717205	1.2034483275328935e-9	0.00007515730325279412	10
131.82567385564073	0.0018964439375729592	1054.6053908451258	28	27.949918421997033	7.760705153448231e-10	0.00005036479224748146	10
158.48931924611142	0.0015773933612004824	1267.9145539688914	27	26.147085685084388	3.0337243865186512e-9	0.00011545864931239964	10
190.54607179632484	0.0013120186506244307	1524.3685743705987	27	26.036597390016574	4.139889674032568e-9	0.00014010244294304666	10
229.08676527677747	0.0010912895806004142	1832.6941222142198	29	34.630250483627044	5.828164632366384e-10	0.000051601110691783386	10
275.4228703338169	0.0009076951369252525	2203.382962670535	28	29.620825494734028	2.8753756171424884e-9	0.00011939134232019054	10
331.1311214825914	0.0007549879301005033	2649.0489718607314	29	35.525801982994636	1.2757749343045975e-9	0.00008155425020509484	10
398.1071705534977	0.0006279716078773943	3184.857364427982	30	38.92627261777752	6.122179233921789e-10	0.00005392581224460836	10
478.630092322638	0.0005223240327135102	3829.040738581104	29	32.044106268032685	3.0097811153050584e-9	0.00012420701340679145	10
575.4399373371566	0.0004344502071873441	4603.519498697253	31	38.00216770750382	4.715651751501171e-10	0.00004410794027607632	10
691.8309709189363	0.000361359942686482	5534.64776735149	30	37.66933747021178	1.973541792798884e-9	0.00010529750593675104	10
831.7637711026708	0.0003005661086543533	6654.110168821367	31	51.44172284690555	7.868302480858174e-10	0.00007102796023539575	10
1000.	0.00025	8000.	31	57.70341141472399	1.0223944185605133e-9	0.00008889216509754932	10
1202.2644346174131	0.00020794094277566772	9618.115476939305	31	50.112492035257084	1.6149488709176064e-9	0.00010969898599137438	10
1445.439770745928	0.00017295774272973406	11563.518165967424	32	56.86216717810119	8.088508473249248e-10	0.00007496151850446944	10
1737.8008287493763	0.00014385998433428916	13902.40662999501	33	60.322404476656914	4.1084035355058614e-10	0.000048574571166341795	10
2089.2961308540407	0.00011965752308065951	16714.369046832326	33	68.82776248723914	5.047230785238735e-10	0.00006205260892870743	10
2511.886431509582	0.00009952679263837423	20095.091452076656	33	69.01419587476369	7.37638128011147e-10	0.00007797753681897256	10
3019.951720402019	0.0000827827803706477	24159.61376321615	34	83.61883225159971	3.3854460724965343e-10	0.00005233661735768507	10
3630.7805477010174	0.00006885571758345409	29046.24438160814	34	97.11865997198598	3.835915545939928e-10	0.00006437263153074243	10
4365.158322401666	0.00005727169131919425	34921.26657921333	34	94.25575943938918	5.769100684994529e-10	0.00008139424638470376	10
5248.074602497723	0.000047636517949081204	41984.59681998179	35	88.87596554006049	3.523379055405697e-10	0.000054076197634248324	10
6309.57344480193	0.00003962232981152785	50476.58755841544	35	85.00687924269252	4.981170188868401e-10	0.00006804560615952142	10
7585.775750291836	0.000032956418463910185	60686.206002334686	35	96.27140423785089	6.187317667182475e-10	0.0000847307084135734	10
9120.108393559096	0.00002741195490357963	72960.86714847277	36	83.76170229473581	3.9836681655582935e-10	0.00005668210366987316	10
10964.78196143185	0.000022800270983897744	87718.2556914548	33	104.97539982979794	8.870092919924874e-9	0.00039737133832738877	10
13182.567385564074	0.00001896443937572959	105460.5390845126	37	70.02968012859483	4.0156775532317793e-10	0.00004708674956159054	10
15848.93192461114	0.000015773933612004827	126791.45539688913	36	82.72923473061924	1.218424326773779e-9	0.00011190158194647872	10
19054.607179632483	0.000013120186506244306	152436.85743705987	37	48.49602215475996	1.1308416694726965e-9	0.00007508000666946388	10
22908.676527677748	0.000010912895806004142	183269.41222142198	36	37.88737035406725	5.5712052570121564e-9	0.0001694861192294833	10
27542.28703338169	9.076951369252525e-6	220338.29626705352	37	24.787590662457294	4.673175276195112e-9	0.00011785315127945943	10
33113.11214825915	7.549879301005032e-6	264904.8971860732	30	43.62157833138564	3.876642484934757e-6	0.005813868969456364	10
39810.71705534977	6.279716078773943e-6	318485.73644279817	36	79.40693643807997	7.776380982550619e-9	0.0003072004729110077	10
47863.0092322638	5.223240327135102e-6	382904.0738581104	39	89.39167738982822	5.203278595556787e-10	0.00006582328115318677	10
57543.993733715666	4.344502071873441e-6	460351.94986972533	40	172.9596540791392	1.4966370364331387e-10	0.00004141523467909625	10
69183.09709189362	3.61359942686482e-6	553464.776735149	39	196.95178274289776	5.014730376078944e-10	0.00010421873636800808	10
83176.37711026709	3.005661086543533e-6	665411.0168821367	40	244.02453515855126	2.1143812099186953e-10	0.00006903133234924158	10
100000.	2.5e-6	800000.	41	251.2311565205752	1.2038811877468266e-10	0.000044436890121702304	10
