beta	a	b	lmax	sigmaT/((4 pi)/k^2)	DeltasigmaT	delta_lmax	counter
1202.2644346174131	0.00041588188555133544	2404.5288692348263	17	9.803119088227804	1.5859595233486387e-10	-0.00002502867840962958	10
1445.439770745928	0.0003459154854594681	2890.879541491856	17	10.304744296528767	2.440362868179918e-10	-0.00002845618276966787	10
1737.8008287493763	0.0002877199686685783	3475.6016574987525	17	10.820569796955983	3.6070588671394967e-10	-0.00003276992681715218	10
2089.2961308540407	0.00023931504616131902	4178.592261708081	17	11.350656334620489	4.416501731183311e-10	-0.00003671496426237902	10
2511.886431509582	0.00019905358527674846	5023.772863019164	17	11.89506238805613	7.401655593025943e-10	-0.00004369848555116593	10
3019.951720402019	0.0001655655607412954	6039.903440804038	18	12.453843280493572	1.273321842342751e-10	-0.00002455055315956953	10
3630.7805477010174	0.00013771143516690817	7261.561095402035	18	13.027054461746683	1.7215862531559185e-10	-0.00002763410172908937	10
4365.158322401666	0.0001145433826383885	8730.316644803332	18	13.61474678821593	2.485301868216026e-10	-0.000031230900434139154	10
5248.074602497723	0.00009527303589816241	10496.149204995447	18	14.216971953393829	3.7100129803989856e-10	-0.00003584630876860686	10
6309.57344480193	0.0000792446596230557	12619.14688960386	18	14.833776422578078	5.314487354272825e-10	-0.00004182012076687138	10
7585.775750291836	0.00006591283692782037	15171.551500583671	18	15.465207470894326	7.028665439288834e-10	-0.00004785645854408771	10
9120.108393559096	0.00005482390980715926	18240.216787118192	18	16.111310588831	8.945561039185722e-10	-0.00005485467031935007	10
10964.78196143185	0.00004560054196779549	21929.5639228637	19	16.77212854877185	1.9323356458256953e-10	-0.00003058950124818456	10
13182.567385564074	0.00003792887875145918	26365.13477112815	19	17.447702081516667	2.52365485546909e-10	-0.00003421195948353636	10
15848.93192461114	0.00003154786722400965	31697.86384922228	19	18.138074199883484	4.037850790529221e-10	-0.00003976629678743216	10
19054.607179632483	0.000026240373012488613	38109.214359264966	19	18.843282607895848	4.816576414551947e-10	-0.00004475941369665295	10
22908.676527677748	0.000021825791612008283	45817.353055355496	19	19.56336474549211	7.525696041302009e-10	-0.00005298530009640341	10
27542.28703338169	0.00001815390273850505	55084.57406676338	19	20.29835784185879	9.795806059727623e-10	-0.00006145570833775832	10
33113.11214825915	0.000015099758602010064	66226.2242965183	20	21.048297763419864	2.1509327916845512e-10	-0.00003375392565263726	10
39810.71705534977	0.000012559432157547886	79621.43411069954	20	21.81321902294538	2.524196210034368e-10	-0.00003772009202889347	10
47863.0092322638	0.000010446480654270205	95726.0184645276	20	22.59315325035326	4.308840239969685e-10	-0.0000444172268234	10
57543.993733715666	8.689004143746882e-6	115087.98746743133	20	23.388133845624395	5.507072675682284e-10	-0.000050426211694832685	10
69183.09709189362	7.22719885372964e-6	138366.19418378724	20	24.198191926252587	7.942580623068132e-10	-0.0000590811446617359	10
83176.37711026709	6.011322173087066e-6	166352.75422053417	20	25.0233580860876	1.106797516353087e-9	-0.0000684673094495134	10
100000.	5.e-6	200000.	20	25.86366234795682	1.4639721750770297e-9	-0.00008004793894270608	10
