beta	a	b	lmax	sigmav/((4 pi)/k^2)	Deltasigmav	delta_lmax	counter
0.001	250.	0.008	13	4.736735382614223e-6	2.686334154266553e-7	-7.974763168643198e-6	10
0.001202264434617413	207.94094277566774	0.009618115476939304	13	6.849017386135743e-6	6.75653719692094e-8	-8.23712264463172e-6	10
0.001445439770745928	172.95774272973406	0.011563518165967424	13	9.898331118425263e-6	1.1999562579422208e-8	-8.802585179993634e-6	10
0.0017378008287493763	143.85998433428918	0.01390240662999501	13	0.000014307074744104762	2.3426908959982198e-7	-8.909080062843525e-6	10
0.0020892961308540386	119.65752308065964	0.01671436904683231	13	0.000020676153632350616	1.551505718254062e-11	-9.182620559016262e-6	10
0.0025118864315095794	99.52679263837435	0.020095091452076635	13	0.00002987268198639219	1.1019563382185895e-7	-9.86235659073843e-6	10
0.003019951720402016	82.78278037064777	0.02415961376321613	13	0.00004315605994216788	5.518439737700234e-8	-9.900285151133901e-6	10
0.003630780547701014	68.85571758345415	0.029046244381608112	13	0.00006233681478631934	3.7995184205496293e-7	-0.00001101396646833501	10
0.004365158322401661	57.27169131919431	0.03492126657921329	13	0.00009003326700750261	7.953459984289576e-7	-0.000012367906764923037	10
0.005248074602497723	47.63651794908121	0.04198459681998178	13	0.00013001854084748082	4.422277154470673e-7	-0.000013044972646095202	10
0.00630957344480193	39.62232981152785	0.05047658755841544	13	0.00018770402556917998	6.687324149720699e-7	-0.000014884346840290985	10
0.007585775750291836	32.95641846391018	0.06068620600233469	13	0.0002709308476683586	3.700481869171555e-7	-0.000015106776065607962	10
0.009120108393559097	27.411954903579627	0.07296086714847277	13	0.00039083320034423045	7.967475662954863e-7	-0.000017934081280068665	10
0.01096478196143185	22.800270983897743	0.0877182556914548	13	0.0005636939079644461	7.441443948550375e-7	-0.00001974420000813304	10
0.013182567385564075	18.96443937572959	0.1054605390845126	13	0.0008126852665104779	7.992518834374426e-7	-0.000022584087900775366	10
0.015848931924611134	15.773933612004832	0.12679145539688907	13	0.0011710246025044791	7.745220840930247e-7	-0.000025649216728940253	10
0.019054607179632473	13.120186506244314	0.1524368574370598	13	0.0016863092499372647	9.268324646970743e-7	-0.000029712524412790136	10
0.022908676527677734	10.912895806004148	0.18326941222142187	13	0.0024228493692336935	7.793740557398876e-7	-0.000034043292937249096	10
0.02754228703338166	9.076951369252535	0.22033829626705329	13	0.0034820114219067705	8.394113942791856e-7	-0.000039388357091247545	10
0.03311311214825911	7.549879301005039	0.2649048971860729	13	0.0050114825483258	8.387021120531065e-7	-0.000045723546992884136	10
0.039810717055349734	6.279716078773949	0.3184857364427979	13	0.00718520896400132	8.800641441424701e-7	-0.00005339972670134621	10
0.047863009232263824	5.2232403271351	0.3829040738581106	13	0.010283167046560642	9.097295264135229e-7	-0.00006316036598935296	10
0.057543993733715694	4.344502071873438	0.46035194986972555	13	0.014684018348582633	9.095140721071916e-7	-0.00007406773191966914	10
0.06918309709189366	3.6135994268648184	0.5534647767351493	13	0.020910300803953348	9.224405924732597e-7	-0.00008754660624689369	10
0.08317637711026708	3.0056610865435327	0.6654110168821367	13	0.029674641672964238	9.561019143377406e-7	-0.00010411363529976745	10
0.1	2.5	0.8	13	0.04193175213217974	9.961760592348161e-7	-0.00012424947152972986	10
0.12022644346174131	2.0794094277566773	0.9618115476939305	13	0.058944089559983155	1.0081344907986673e-6	-0.00014730434129171197	10
0.1445439770745928	1.7295774272973408	1.1563518165967424	13	0.08229162913817871	1.0619724880514391e-6	-0.00017645007810745822	10
0.17378008287493762	1.4385998433428917	1.390240662999501	13	0.11404098367554145	1.1002952900550706e-6	-0.0002099523919007275	10
0.20892961308540386	1.1965752308065964	1.671436904683231	13	0.15654881283948555	1.1556811412738177e-6	-0.0002508244193558573	10
0.25118864315095796	0.9952679263837433	2.0095091452076637	14	0.2125129607397986	4.5207600570829665e-7	-0.00018059296719676255	10
0.3019951720402016	0.8278278037064778	2.415961376321613	14	0.2845128587531676	4.88978440666569e-7	-0.0002154157388067061	10
0.3630780547701014	0.6885571758345415	2.9046244381608113	14	0.37589454912471526	5.394730250683118e-7	-0.0002573463088916161	10
0.4365158322401661	0.5727169131919431	3.492126657921329	14	0.48830096371892723	5.969568867281531e-7	-0.00030738682242443974	10
0.5248074602497729	0.47636517949081153	4.198459681998183	14	0.6235478950103222	6.784368388329455e-7	-0.00036833819157297716	10
0.6309573444801936	0.3962232981152782	5.047658755841549	14	0.7828839234522909	7.870870249503457e-7	-0.0004419539719323986	10
0.7585775750291835	0.32956418463910186	6.068620600233468	14	0.9665829230408213	8.83053180808516e-7	-0.0005228761576016693	10
0.9120108393559097	0.2741195490357963	7.296086714847277	14	1.174651793875948	1.0595083893728444e-6	-0.0006285244453947153	10
1.096478196143185	0.2280027098389774	8.77182556914548	14	1.40756026417317	1.282191016880998e-6	-0.0007552160682112889	10
1.3182567385564075	0.1896443937572959	10.54605390845126	15	1.6654878699493425	5.708022728061905e-7	-0.0005364663741547097	10
1.584893192461114	0.15773933612004826	12.679145539688912	15	1.9491380924292605	7.104743207008319e-7	-0.0006446897030106951	10
1.9054607179632483	0.13120186506244308	15.243685743705987	15	2.2594437088558426	8.91916067590871e-7	-0.0007748660077544367	10
2.2908676527677723	0.10912895806004153	18.326941222142178	15	2.597398409479686	1.127129020286124e-6	-0.0009310815046423681	10
2.7542287033381663	0.09076951369252534	22.03382962670533	16	2.9641332259555613	5.211322559507748e-7	-0.0006626317637046922	10
3.311311214825911	0.0754987930100504	26.49048971860729	16	3.3605264997963147	6.685215634261309e-7	-0.0007961008486990698	10
3.981071705534973	0.06279716078773949	31.848573644279785	16	3.7874407671600916	8.642847073390941e-7	-0.0009569998902844933	10
4.786300923226385	0.05223240327135097	38.29040738581108	16	4.245639491610474	1.116428942804168e-6	-0.0011499978918806646	10
5.754399373371572	0.043445020718734365	46.03519498697258	16	4.73579587815216	1.4522157349035596e-6	-0.0013822686428393673	10
6.918309709189363	0.0361359942686482	55.346477673514904	17	5.258526292428718	6.94934301071382e-7	-0.0009852422520492032	10
8.317637711026709	0.030056610865435325	66.54110168821367	17	5.814376475572558	9.104923221500471e-7	-0.00118386696822298	10
10.	0.025	80.	17	6.403850479573064	1.1989331966700797e-6	-0.0014230075075064757	10
12.02264434617413	0.02079409427756677	96.18115476939305	17	7.027411116065952	1.608661946592787e-6	-0.001710242943528957	10
14.45439770745928	0.017295774272973404	115.63518165967425	18	7.685488853578791	7.692874635382269e-7	-0.0012208762923135849	10
17.378008287493763	0.014385998433428917	139.0240662999501	18	8.378467305613986	1.0231344310053203e-6	-0.0014672250421397485	10
