beta	a	b	lmax	sigmaT/((4 pi)/k^2)	DeltasigmaT	delta_lmax	counter
91.20108393559097	0.005482390980715925	182.40216787118194	18	7.8798947669006045	5.637753994306824e-12	-8.30858568904099e-6	10
109.64781961431851	0.004560054196779548	219.29563922863701	18	8.316889144671714	6.834697189300115e-15	-9.554741174813325e-6	10
131.82567385564073	0.0037928878751459184	263.65134771128146	17	13.134822340359165	6.268386231100088e-13	-7.527604381800001e-6	10
158.48931924611142	0.0031547867224009647	316.97863849222284	18	3.7576055455496813	1.0199287377424273e-13	-8.787196293714147e-6	10
190.54607179632484	0.0026240373012488614	381.0921435926497	17	7.966014823063797	8.618079739513813e-12	-5.924553452548063e-6	10
229.08676527677747	0.0021825791612008283	458.17353055355494	18	6.360656087601161	5.5364392725980975e-12	-8.110822950375975e-6	10
275.4228703338169	0.001815390273850505	550.8457406676338	19	10.819450521130392	2.6242818584544576e-12	-9.470330301339962e-6	10
331.1311214825914	0.0015099758602010066	662.2622429651828	19	7.747070616108911	8.601964553103394e-13	-9.429377586619968e-6	10
398.1071705534977	0.0012559432157547886	796.2143411069954	19	9.101938986674103	3.6101152582381054e-12	-9.047891924343226e-6	10
478.630092322638	0.0010446480654270204	957.260184645276	19	11.211393027904702	1.0633050433212488e-12	-9.287073274803284e-6	10
575.4399373371566	0.0008689004143746882	1150.8798746743132	18	8.814393599716027	2.0304863287059583e-11	-5.79199792598305e-6	10
691.8309709189363	0.000722719885372964	1383.6619418378725	18	12.368821243988577	1.925355070361633e-11	-5.3627581522766735e-6	10
831.7637711026708	0.0006011322173087066	1663.5275422053417	20	10.098222854121532	2.7828624506856183e-12	-9.305595558795744e-6	10
1000.	0.0005	2000.	20	13.077444991297883	5.480887017114941e-13	-9.620166316817798e-6	10
1202.2644346174131	0.00041588188555133544	2404.5288692348263	20	10.751431934250038	1.0990466914514953e-12	-9.776075950188243e-6	10
1445.439770745928	0.0003459154854594681	2890.879541491856	19	15.411530562517397	7.838591961258578e-12	-7.198349593792592e-6	10
1737.8008287493763	0.0002877199686685783	3475.6016574987525	19	15.140782260979888	1.1047688217210189e-11	-6.5159986164022805e-6	10
2089.2961308540407	0.00023931504616131902	4178.592261708081	20	15.091825629813133	1.437627426174715e-12	-9.03629413416841e-6	10
