beta	a	b	lmax	sigmav/((4 pi)/k^2)	Deltasigmav	delta_lmax	counter
10.	0.05	20.	15	2.3378217468161973	7.119266227010454e-12	-7.094792219427456e-6	10
12.02264434617413	0.04158818855513354	24.04528869234826	16	1.366688837856813	6.166836836399479e-12	-8.041514428210462e-6	10
14.45439770745928	0.03459154854594681	28.90879541491856	16	3.2582612261562227	8.406624415098072e-12	-7.840797542387344e-6	10
17.378008287493763	0.028771996866857833	34.75601657498753	16	3.400552396384937	4.7789296123203345e-12	-7.97608069290319e-6	10
20.892961308540407	0.0239315046161319	41.785922617080814	16	2.1470578310499246	1.1027883860146633e-11	-7.475182771538681e-6	10
25.11886431509582	0.019905358527674846	50.23772863019164	16	3.618713620752775	7.83948822365028e-12	-7.633817326566954e-6	10
30.199517204020193	0.01655655607412954	60.399034408040386	16	2.5959373219748243	1.3408533393262026e-11	-7.3399094721278625e-6	10
36.30780547701018	0.013771143516690816	72.61561095402035	17	3.589003342094417	1.4616943301326267e-12	-8.937440635714815e-6	10
43.65158322401656	0.011454338263838874	87.30316644803312	17	5.168785373635235	3.744285430007483e-12	-8.437197375038938e-6	10
52.48074602497723	0.009527303589816242	104.96149204995446	17	2.0251704719503008	1.9451005057836514e-11	-8.01117983169383e-6	10
63.0957344480193	0.00792446596230557	126.1914688960386	17	2.0459114078178238	1.3427008734739947e-11	-8.233745812080766e-6	10
75.85775750291836	0.006591283692782037	151.71551500583672	17	4.311976492725571	6.530165571969182e-12	-7.567326685035718e-6	10
91.20108393559097	0.005482390980715925	182.40216787118194	17	5.505249070672004	7.618144872315466e-12	-7.70759824687487e-6	10
109.64781961431851	0.004560054196779548	219.29563922863701	18	5.834342978545202	1.4413402346513686e-12	-9.554741174813325e-6	10
131.82567385564073	0.0037928878751459184	263.65134771128146	18	7.6231798095254595	4.280469276184348e-12	-8.203899783608403e-6	10
158.48931924611142	0.0031547867224009647	316.97863849222284	18	2.4894999360245635	5.759870201012843e-12	-8.787196293714147e-6	10
190.54607179632484	0.0026240373012488614	381.0921435926497	18	7.477642971471058	7.954315636341467e-12	-7.877491529686284e-6	10
229.08676527677747	0.0021825791612008283	458.17353055355494	18	3.4554972552817875	1.577864159980515e-11	-8.110822950375975e-6	10
275.4228703338169	0.001815390273850505	550.8457406676338	19	8.831477311915021	1.9625157909514006e-12	-9.470330301339962e-6	10
