beta	a	b	lmax	sigmav/((4 pi)/k^2)	Deltasigmav	delta_lmax	counter
0.001	50.	0.2	21	0.00040094749119098006	0.0011512258351522675	0.0009468573575417832	10
0.001202264434617413	41.58818855513355	0.2404528869234826	21	0.0005797200220702426	0.0011578764113387664	0.001139104525413608	10
0.001445439770745928	34.591548545946814	0.2890879541491856	21	0.0008382275590477493	0.0011552577466924785	0.0013695785940965686	10
0.0017378008287493763	28.771996866857833	0.34756016574987525	21	0.0012121287005257702	0.0011555420068412603	0.0016470854108626095	10
0.0020892961308540386	23.931504616131928	0.41785922617080773	21	0.0017529291674018863	0.0011563476157058752	0.0019806620661555682	10
0.0025118864315095794	19.905358527674867	0.5023772863019159	21	0.0025352245522717097	0.0011564040816517244	0.0023817596903854075	10
0.003019951720402016	16.556556074129556	0.6039903440804032	21	0.0036669984719603886	0.001154301615197185	0.002863570365622251	10
0.003630780547701014	13.771143516690831	0.7261561095402028	22	0.005309455925744536	0.0009342571117607194	0.003051112271695536	10
0.004365158322401661	11.454338263838862	0.8730316644803322	23	0.00768706106203035	0.0007554037220784937	0.0032536548987998305	10
0.005248074602497723	9.527303589816242	1.0496149204995446	25	0.01113435913898423	0.0004973427867898269	0.00308415196255979	10
0.00630957344480193	7.92446596230557	1.261914688960386	26	0.016117647419574138	0.00040371488135840824	0.0032961762462434038	10
0.007585775750291836	6.591283692782037	1.517155150058367	28	0.023337198706819856	0.0002662511829231959	0.003136632697744726	10
0.009120108393559097	5.482390980715925	1.8240216787118193	29	0.033777851158406105	0.00021636227337389595	0.0033578914082057045	10
0.01096478196143185	4.560054196779548	2.19295639228637	31	0.048889702389999644	0.00014331622113292653	0.0032055253411416482	10
0.013182567385564075	3.7928878751459174	2.636513477112815	32	0.07072990249997567	0.00011636281985027702	0.0034362200086324314	10
0.015848931924611134	3.1547867224009662	3.1697863849222268	34	0.10227961825568828	0.00007727417059411938	0.003289103443438401	10
0.019054607179632473	2.6240373012488627	3.8109214359264945	35	0.14775241961409227	0.00006297710167594494	0.0035303245560926377	10
0.022908676527677734	2.1825791612008296	4.581735305535547	37	0.21313293015117304	0.000041984942501640985	0.003386509152407401	10
0.02754228703338166	1.8153902738505068	5.5084574066763325	39	0.3067256097873066	0.000028018581303428003	0.0032520151917431444	10
0.03311311214825911	1.5099758602010078	6.622622429651822	40	0.43987974277795094	0.00002307954984395173	0.0034968177781146974	10
0.039810717055349734	1.2559432157547898	7.962143411069947	42	0.6277320921183615	0.000015552270877229677	0.003364287501183589	10
0.047863009232263824	1.0446480654270198	9.572601846452764	43	0.8897404087467357	0.000012938881719981026	0.003619779033408548	10
0.057543993733715694	0.8689004143746878	11.508798746743139	45	1.250084544565827	8.874669250053359e-6	0.0034873266766291904	10
0.06918309709189366	0.7227198853729637	13.836619418378731	47	1.7380447973990683	6.155600465871521e-6	0.0033632906168722726	10
0.08317637711026708	0.6011322173087066	16.635275422053418	48	2.3870755020867014	5.284295045203688e-6	0.003622580296241343	10
0.1	0.5	20.	50	3.237983642383185	3.757798564850912e-6	0.0034979310083587895	10
0.12022644346174131	0.41588188555133543	24.04528869234826	52	4.339134000725345	2.7059564624202133e-6	0.0033796839837192403	10
0.1445439770745928	0.34591548545946815	28.908795414918558	53	5.74999712032253	2.4172168104490915e-6	0.003644299665468005	10
0.17378008287493762	0.28771996866857835	34.75601657498753	55	7.540429744281391	1.7745224182688804e-6	0.00352382615283292	10
0.20892961308540386	0.23931504616131927	41.78592261708077	57	9.787289732497914	1.3195461684856315e-6	0.003410196993181634	10
0.25118864315095796	0.19905358527674866	50.23772863019159	58	12.569531393251637	1.213999136827233e-6	0.0036797951288786235	10
0.3019951720402016	0.16556556074129555	60.39903440804032	60	15.95935238139735	9.2304007207988e-7	0.0035639784187383406	10
0.3630780547701014	0.1377114351669083	72.61561095402028	62	20.01001118933735	7.107586886901751e-7	0.0034532762460264105	10
0.4365158322401661	0.11454338263838862	87.30316644803322	63	24.737492568958135	6.802910506028727e-7	0.0037292096125347784	10
0.5248074602497729	0.0952730358981623	104.96149204995457	65	30.10034361468579	5.398030546850533e-7	0.003615714775664902	10
0.6309573444801936	0.07924465962305563	126.19146889603871	67	35.97366032530772	4.3633364632065224e-7	0.003508007530002697	10
0.7585775750291835	0.06591283692782038	151.71551500583672	68	42.13100398604206	4.395423129532304e-7	0.0037893051538090586	10
0.9120108393559097	0.05482390980715925	182.40216787118192	70	48.24426961289142	3.721752837539784e-7	0.003678642017052773	10
1.096478196143185	0.04560054196779549	219.29563922863701	72	53.92554567788034	3.210828439454028e-7	0.0035720173441725995	10
1.3182567385564075	0.03792887875145918	263.6513477112815	74	58.84605555814135	2.847197375571432e-7	0.0034702948621636743	10
1.584893192461114	0.03154786722400965	316.9786384922228	75	62.970732747633306	3.148575764892601e-7	0.0037514497508042365	10
1.9054607179632483	0.02624037301248861	381.0921435926497	77	66.93052982696975	2.8644887341054455e-7	0.003646402063890562	10
2.2908676527677723	0.021825791612008306	458.17353055355443	78	72.4761389695428	3.1276800481011997e-7	0.003942636150403816	10
2.7542287033381663	0.01815390273850507	550.8457406676332	80	82.75760560970403	2.647815471443989e-7	0.0038340001850887674	10
3.311311214825911	0.01509975860201008	662.2622429651823	82	101.78546320167919	2.0800252940605648e-7	0.0037288335446398237	10
3.981071705534973	0.012559432157547897	796.2143411069947	84	131.9362394865619	1.5549314820839777e-7	0.003628361178013558	10
4.786300923226385	0.010446480654270195	957.2601846452769	85	168.55978158445413	1.4367401317581248e-7	0.003924806986610913	10
5.754399373371572	0.008689004143746872	1150.8798746743144	86	194.54868890691804	1.4744193991766284e-7	0.0042464581327575695	10
6.918309709189363	0.00722719885372964	1383.6619418378725	89	190.49578899413788	1.1895264003032948e-7	0.0037190495520187336	10
8.317637711026709	0.006011322173087066	1663.527542205342	91	182.36984269580432	1.3491180384809741e-7	0.00362145817448538	10
10.	0.005	2000.	91	229.02742909745632	1.3851986964446057e-7	0.0043557065230668286	10
12.02264434617413	0.0041588188555133545	2404.5288692348263	92	214.180356605095	1.7523331655862344e-7	0.004714145511828238	10
14.45439770745928	0.003459154854594681	2890.8795414918563	94	236.64150990220543	1.534591964659461e-7	0.004592476562960831	10
17.378008287493763	0.002877199686685783	3475.6016574987525	97	261.43244626729705	1.1002553158830115e-7	0.004027970282775272	10
20.892961308540407	0.0023931504616131905	4178.592261708081	95	281.49040093498195	2.2064324013842908e-7	0.0059786533906106614	10
25.11886431509582	0.001990535852767485	5023.772863019164	99	281.7687760475857	1.4285770761933815e-7	0.004720933711814706	10
30.199517204020193	0.001655655607412954	6039.903440804039	99	323.71628819414326	1.7985720255096284e-7	0.005678802610224175	10
36.30780547701018	0.0013771143516690817	7261.561095402036	101	347.5214345271274	1.619496332922193e-7	0.005535284598427465	10
43.65158322401656	0.0011454338263838873	8730.316644803312	103	369.0984003974361	1.4768209079880593e-7	0.0053970085458183385	10
52.48074602497723	0.0009527303589816242	10496.149204995445	104	400.00666470995367	1.60928871060652e-7	0.005843976157982176	10
63.0957344480193	0.000792446596230557	12619.14688960386	103	419.18804220620996	2.7181590177104474e-7	0.007807439605450443	10
75.85775750291836	0.0006591283692782036	15171.551500583671	111	451.2857140470688	8.254434358255252e-8	0.004061648674604911	10
91.20108393559097	0.0005482390980715925	18240.216787118195	110	455.8613790134611	1.2816852283349426e-7	0.005424076924030502	10
109.64781961431851	0.00045600541967795487	21929.5639228637	108	500.0924772904698	2.5259942594613004e-7	0.008043515215285938	10
131.82567385564073	0.0003792887875145918	26365.134771128145	114	520.2174790599912	1.0538905300319645e-7	0.005165649712371028	10
158.48931924611142	0.0003154786722400965	31697.863849222285	117	547.8887407780567	7.923044046626088e-8	0.004541954144825299	10
190.54607179632484	0.00026240373012488614	38109.214359264966	118	601.5070934255132	8.525640302640031e-8	0.004921035701932503	10
229.08676527677747	0.0002182579161200828	45817.353055355496	67	601.9006241659768	0.008676421623470496	-1.487867301423393	10
275.4228703338169	0.0001815390273850505	55084.57406676338	122	651.9897083091558	8.307356392124491e-8	0.004691842521424973	10
331.1311214825914	0.00015099758602010066	66226.22429651828	124	683.0678189638406	7.713402395457262e-8	0.004581215637949626	10
398.1071705534977	0.00012559432157547884	79621.43411069954	125	705.1250987462812	7.80681200075158e-8	0.0049651691404028345	10
478.630092322638	0.00010446480654270205	95726.0184645276	74	735.5337063602387	0.008101382830876618	-1.4789299632069672	10
575.4399373371566	0.00008689004143746882	115087.98746743132	127	789.4924712344249	9.770942432815673e-8	0.005833430172847486	10
691.8309709189363	0.0000722719885372964	138366.19418378724	124	826.0169923238625	2.470768556563165e-7	0.009589559960975946	10
831.7637711026708	0.00006011322173087066	166352.75422053417	130	788.1241365596948	1.1212411258310382e-7	0.006176854992587221	10
1000.	0.00005	200000.	134	862.712421413747	7.531792385785063e-8	0.004903581401726038	10
1202.2644346174131	0.000041588188555133545	240452.88692348264	57	388.77424492391475	0.0015166523924002623	-0.3643373334749596	10
1445.439770745928	0.00003459154854594681	289087.95414918556	61	388.54709687235874	0.008356841986980553	-1.431182776448724	10
1737.8008287493763	0.000028771996866857835	347560.16574987525	60	368.15411156421135	0.0009027073979458535	-0.10655363020219306	10
2089.2961308540407	0.000023931504616131905	417859.22617080814	139	864.2234081799693	1.064095435824631e-7	0.0061072935959004	10
2511.886431509582	0.000019905358527674847	502377.2863019164	138	925.165067133178	1.7552731834116663e-7	0.008148688320012556	10
3019.951720402019	0.000016556556074129538	603990.3440804038	65	436.34066728761616	0.0003546648313525907	-1.1882851714787337	10
3630.7805477010174	0.000013771143516690818	726156.1095402035	89	974.9089207793928	0.001347683368436373	-0.8657477332893547	10
4365.158322401666	0.000011454338263838849	873031.6644803332	77	693.3840541682636	0.0019915142553164292	0.00994225694350455	10
5248.074602497723	9.52730358981624e-6	1.0496149204995446e6	151	1209.3815425507423	4.360140283720342e-8	0.004369953080981048	10
6309.57344480193	7.92446596230557e-6	1.261914688960386e6	145	1357.4397041300501	1.865105890671653e-7	0.00993054646484375	10
7585.775750291836	6.591283692782036e-6	1.517155150058367e6	100	1433.5868276253398	0.008489804009518768	-1.2730391293654055	10
9120.108393559096	5.482390980715926e-6	1.8240216787118192e6	151	1703.114534651443	9.319553287047796e-8	0.007718255572883515	10
10964.78196143185	4.560054196779548e-6	2.19295639228637e6	94	1541.7183592349002	0.0035551363264332094	-0.8112042676246045	10
